seqnames start end CI.start CI.end genoT filenames
chr1 101632322 101668827 101387071 101960874 ww-wc ERR2266140.mdup.bam.RData.1
chr1 148417268 148952068 147841347 149881920 wc-cc ERR2266140.mdup.bam.RData.2
chr3 45210724 45211977 45197981 45264744 ww-cc ERR2266140.mdup.bam.RData.3
chr6 92011628 92109442 91737645 92564490 cc-wc ERR2266140.mdup.bam.RData.4
chr7 10889242 10893167 4356840 11127508 ww-wc ERR2266140.mdup.bam.RData.5
chr11 109107106 109348213 109021331 109796724 ww-cc ERR2266140.mdup.bam.RData.6
chr12 44504667 44653912 44331413 45029848 ww-wc ERR2266140.mdup.bam.RData.7
chr14 44298115 44386200 33918830 44567674 cc-wc ERR2266140.mdup.bam.RData.8
chr17 74939773 74941686 74861262 75093001 wc-cc ERR2266140.mdup.bam.RData.9
chr1 13949657 13961787 13850849 14100766 cc-wc ERR2266141.mdup.bam.RData.1
chr1 209806107 209833206 209735972 209933572 wc-cc ERR2266141.mdup.bam.RData.2
chr7 62377613 62380803 62298901 62619459 wc-cc ERR2266141.mdup.bam.RData.3
chr10 30220360 30344256 30157392 30476969 ww-wc ERR2266141.mdup.bam.RData.4
chr11 12966610 12995073 12875387 13050063 ww-wc ERR2266141.mdup.bam.RData.5
chr17 35506834 35567124 35298240 35748610 wc-ww ERR2266141.mdup.bam.RData.6
chrX 37541837 37558901 7333889 38294375 wc-ww ERR2266141.mdup.bam.RData.7
chr2 208354986 208393996 208187167 208440977 wc-ww ERR2266142.mdup.bam.RData.1
chr3 184085679 184117634 183989367 184156343 wc-ww ERR2266142.mdup.bam.RData.2
chr5 35936547 35936942 34189942 36014591 cc-wc ERR2266142.mdup.bam.RData.3
chr5 38423028 38423903 38361827 39835853 wc-ww ERR2266142.mdup.bam.RData.4
chr5 149814602 149827862 149784040 149852502 ww-wc ERR2266142.mdup.bam.RData.5
chr7 58106681 58275813 57888778 59392382 ww-cc ERR2266142.mdup.bam.RData.6
chr8 6877713 7091164 6734883 7706830 cc-ww ERR2266142.mdup.bam.RData.7
chr8 12567517 13099802 11942067 13689217 ww-wc ERR2266142.mdup.bam.RData.8
chr9 76433530 76447024 76400576 76533048 wc-cc ERR2266142.mdup.bam.RData.9
chr10 32658476 32679485 32621623 32723948 cc-wc ERR2266142.mdup.bam.RData.10
chr11 4895632 4919135 4790668 4973723 ww-wc ERR2266142.mdup.bam.RData.11
chr12 99983597 99984986 99938086 100063796 cc-wc ERR2266142.mdup.bam.RData.12
chr13 25586656 25595566 24540556 25632490 wc-cc ERR2266142.mdup.bam.RData.13
chr16 82054071 82068237 81977676 82100458 wc-cc ERR2266142.mdup.bam.RData.14
chr17 33278013 33283831 33262086 33301448 wc-cc ERR2266142.mdup.bam.RData.15
chrX 76330494 76367173 75658456 77235650 cc-ww ERR2266142.mdup.bam.RData.16
chr2 225443360 225528508 225400274 225632407 wc-ww ERR2266143.mdup.bam.RData.1
chr9 115546971 115551704 115426951 115643083 wc-ww ERR2266143.mdup.bam.RData.2
chr11 75089505 75134683 75032208 75424130 cc-wc ERR2266143.mdup.bam.RData.3
chr17 35554048 35740304 35431581 35770345 cc-wc ERR2266143.mdup.bam.RData.4
chr7 142240180 142240972 141325491 146253520 wc-ww ERR2266144.mdup.bam.RData.1
chr15 42681322 42684113 34579681 42734162 wc-cc ERR2266144.mdup.bam.RData.2
chr17 74005478 74017183 73932244 76880295 wc-cc ERR2266144.mdup.bam.RData.3
chr20 23244667 23303598 18022466 23381896 cc-wc ERR2266144.mdup.bam.RData.4
chr1 25032626 25074192 25020848 25140544 wc-cc ERR2266145.mdup.bam.RData.1
chr1 115041353 115062371 114832321 115631294 cc-wc ERR2266145.mdup.bam.RData.2
chr3 46754731 46815551 46717754 47259379 cc-wc ERR2266145.mdup.bam.RData.3
chr4 169892872 169902545 169782113 170041055 wc-ww ERR2266145.mdup.bam.RData.4
chr5 37209156 37249310 37049704 37373528 cc-wc ERR2266145.mdup.bam.RData.5
chr11 92982214 92983709 92707511 93488731 wc-cc ERR2266145.mdup.bam.RData.6
chr11 17073812 17387203 16778958 17445586 cc-wc ERR2266146.mdup.bam.RData.1
chr11 17685951 17720906 17508482 18017456 wc-ww ERR2266146.mdup.bam.RData.2
chr13 75717770 76080620 75146274 76585789 wc-cc ERR2266146.mdup.bam.RData.3
chr18 50389110 50420982 50285550 60027631 cc-wc ERR2266146.mdup.bam.RData.4
chr4 94170167 94296473 94007106 95664412 wc-ww ERR2266147.mdup.bam.RData
chr4 141149971 141188881 140601684 141581279 wc-ww ERR2266148.mdup.bam.RData.1
chr13 84211259 84384781 83674060 85481078 cc-ww ERR2266148.mdup.bam.RData.2
chr22 37398061 37402264 37304097 45551994 wc-ww ERR2266148.mdup.bam.RData.3
chr1 155282377 155288643 155197667 155424569 wc-ww ERR2266149.mdup.bam.RData.1
chr2 21978239 22023159 21825868 22791574 ww-wc ERR2266149.mdup.bam.RData.2
chr3 85090699 85417390 83930533 85799650 wc-cc ERR2266149.mdup.bam.RData.3
chr8 20616095 20620299 8232680 20812448 wc-ww ERR2266149.mdup.bam.RData.4
chr10 18098386 22874821 16682715 22960197 wc-ww ERR2266149.mdup.bam.RData.5
chr11 94678403 94754387 94442845 94848152 wc-cc ERR2266149.mdup.bam.RData.6
chr14 54809911 54815212 24084552 55256876 wc-cc ERR2266149.mdup.bam.RData.7
chr20 20453469 20482876 14044972 20840916 ww-wc ERR2266149.mdup.bam.RData.8
chr1 97765738 97877018 97578050 98034328 wc-cc ERR2266150.mdup.bam.RData.1
chr1 222529169 222617710 222419578 222893713 cc-wc ERR2266150.mdup.bam.RData.2
chr2 126859719 126890326 126852924 126915138 wc-ww ERR2266150.mdup.bam.RData.3
chr6 33089458 33117209 33075417 33166864 ww-cc ERR2266150.mdup.bam.RData.4
chr12 96175918 96234158 96150661 96256528 ww-wc ERR2266150.mdup.bam.RData.5
chr2 37897574 38074649 37819218 38152279 cc-wc ERR2266151.mdup.bam.RData.1
chr2 110689873 110745417 109626218 110841009 wc-ww ERR2266151.mdup.bam.RData.2
chr3 129408503 129481833 129347466 129533043 ww-wc ERR2266151.mdup.bam.RData.3
chr1 26768360 26779193 26749246 26794774 wc-cc ERR2266152.mdup.bam.RData.1
chr1 121520914 122286164 121274351 122676336 cc-wc ERR2266152.mdup.bam.RData.2
chr4 113548488 113760506 113276492 113902988 wc-cc ERR2266152.mdup.bam.RData.3
chr6 43668111 43672101 43531492 43696683 cc-wc ERR2266152.mdup.bam.RData.4
chr11 96886098 96908909 96728664 97020189 ww-wc ERR2266152.mdup.bam.RData.5
chr12 29676545 29710259 29482205 29776282 wc-ww ERR2266152.mdup.bam.RData.6
chr17 10579121 10754246 10507637 10845115 wc-cc ERR2266152.mdup.bam.RData.7
chr21 33963356 34062604 33899068 34116678 ww-wc ERR2266152.mdup.bam.RData.8
chr1 196276364 196424744 196161640 196786266 wc-cc ERR2266153.mdup.bam.RData.1
chr3 108606915 108623131 108480806 108763836 wc-cc ERR2266153.mdup.bam.RData.2
chr3 160132917 160145782 160114692 160167761 cc-wc ERR2266153.mdup.bam.RData.3
chr5 32268318 32312361 32240091 32385752 wc-cc ERR2266153.mdup.bam.RData.4
chr5 118862213 118862454 118776201 118969291 cc-wc ERR2266153.mdup.bam.RData.5
chr6 11299083 11312253 11261163 11360557 cc-wc ERR2266153.mdup.bam.RData.6
chr8 8374855 8379430 6682628 8598332 cc-ww ERR2266153.mdup.bam.RData.7
chr8 12589429 12997133 11840482 13480007 ww-wc ERR2266153.mdup.bam.RData.8
chr9 15914207 15972988 15704874 16009359 wc-ww ERR2266153.mdup.bam.RData.9
chr9 101533772 101534386 101476199 101594388 ww-wc ERR2266153.mdup.bam.RData.10
chr13 65244694 65303069 65085245 65633015 cc-wc ERR2266153.mdup.bam.RData.11
chr14 42567205 42569362 42277115 42711300 wc-ww ERR2266153.mdup.bam.RData.12
chr16 22692244 22692950 22670876 22748548 ww-wc ERR2266153.mdup.bam.RData.13
chr19 42472132 42494810 42422589 42551422 ww-wc ERR2266153.mdup.bam.RData.14
chr2 28322811 28330876 28188606 28356426 wc-cc ERR2266154.mdup.bam.RData.1
chr2 129590443 129625930 129296592 129722359 cc-ww ERR2266154.mdup.bam.RData.2
chr5 173905885 173932545 173729836 174018027 wc-ww ERR2266154.mdup.bam.RData.3
chr6 157761715 157799362 157689317 157929339 ww-wc ERR2266154.mdup.bam.RData.4
chr8 40336892 40356338 40203076 40458711 wc-cc ERR2266154.mdup.bam.RData.5
chr14 101532681 101542321 101513360 101555945 ww-wc ERR2266154.mdup.bam.RData.6
chr15 34987186 35042212 34857433 35121847 cc-wc ERR2266154.mdup.bam.RData.7
chr17 55910064 55920628 55728510 56044727 cc-wc ERR2266154.mdup.bam.RData.8
chr19 15363092 15367725 15297174 15401109 ww-wc ERR2266154.mdup.bam.RData.9
chr20 24117301 24137952 24073936 24183532 cc-wc ERR2266154.mdup.bam.RData.10
chr1 202032272 202037404 201989071 202055377 wc-ww ERR2266155.mdup.bam.RData.1
chr1 211552345 211558165 211520618 211614155 ww-wc ERR2266155.mdup.bam.RData.2
chr2 51268509 51315870 51177292 51386885 ww-wc ERR2266155.mdup.bam.RData.3
chr2 227209278 227209600 227200624 227454767 wc-ww ERR2266155.mdup.bam.RData.4
chr2 231716969 231721417 230892496 231772785 ww-wc ERR2266155.mdup.bam.RData.5
chr4 49091856 49096388 49044555 49107844 ww-wc ERR2266155.mdup.bam.RData.6
chr5 8317872 8317923 8219836 8420606 wc-ww ERR2266155.mdup.bam.RData.7
chr5 78136311 78140637 78002836 78252791 ww-wc ERR2266155.mdup.bam.RData.8
chr6 54758361 54758429 54593993 55009273 cc-wc ERR2266155.mdup.bam.RData.9
chr6 83681354 83685660 83600207 83744043 wc-ww ERR2266155.mdup.bam.RData.10
chr6 143816661 143823815 143765476 143956837 ww-wc ERR2266155.mdup.bam.RData.11
chr7 9628943 9655425 8944534 9790616 ww-cc ERR2266155.mdup.bam.RData.12
chr8 7325664 7355071 7087966 7765862 cc-ww ERR2266155.mdup.bam.RData.13
chr8 12596707 12597484 12574943 12673819 ww-cc ERR2266155.mdup.bam.RData.14
chr9 123958011 123961234 123921989 124000984 ww-wc ERR2266155.mdup.bam.RData.15
chr10 42865908 42867025 42767622 42878694 cc-wc ERR2266155.mdup.bam.RData.16
chr10 43156889 43174533 43128292 43208261 wc-ww ERR2266155.mdup.bam.RData.17
chr13 79208974 79297076 79080014 79432204 wc-ww ERR2266155.mdup.bam.RData.18
chr14 30377263 30385150 28954116 30452724 cc-wc ERR2266155.mdup.bam.RData.19
chr18 58180231 58184594 58098298 58217180 wc-ww ERR2266155.mdup.bam.RData.20
chr19 5333905 5358919 5290632 5373498 cc-wc ERR2266155.mdup.bam.RData.21
chr20 53510772 53530611 53496037 53582071 wc-ww ERR2266155.mdup.bam.RData.22
chr21 43370676 43376295 43358855 43955170 wc-ww ERR2266155.mdup.bam.RData.23
chr22 26173309 26174081 26110593 26197447 wc-cc ERR2266155.mdup.bam.RData.24
chr1 163870805 163944496 163676119 164091535 cc-wc ERR2266156.mdup.bam.RData.1
chr1 210711703 210711971 210651699 210814122 wc-cc ERR2266156.mdup.bam.RData.2
chr2 175286925 175299975 175236601 175472188 ww-wc ERR2266156.mdup.bam.RData.3
chr2 209945967 210197188 209849503 210255132 wc-cc ERR2266156.mdup.bam.RData.4
chr2 238424103 238434040 238363551 238514368 cc-wc ERR2266156.mdup.bam.RData.5
chr3 44445693 44446502 44387676 44460992 cc-wc ERR2266156.mdup.bam.RData.6
chr3 188791344 188859361 188694948 188933588 wc-cc ERR2266156.mdup.bam.RData.7
chr6 17412247 17433165 17314161 17539057 wc-cc ERR2266156.mdup.bam.RData.8
chr6 26419925 26430858 25123655 26449698 cc-wc ERR2266156.mdup.bam.RData.9
chr7 52303262 52467438 52295170 52635292 wc-ww ERR2266156.mdup.bam.RData.10
chr7 64223524 64248489 64182675 64324724 ww-wc ERR2266156.mdup.bam.RData.11
chr8 12584326 12868781 11577293 12937416 wc-cc ERR2266156.mdup.bam.RData.12
chr10 14012321 14016830 13938614 14096271 wc-cc ERR2266156.mdup.bam.RData.13
chr10 124309394 124321091 124286884 124353937 cc-wc ERR2266156.mdup.bam.RData.14
chr12 92387148 92435873 92378683 92530754 wc-cc ERR2266156.mdup.bam.RData.15
chr14 34652329 34693963 34518770 34959802 cc-wc ERR2266156.mdup.bam.RData.16
chr17 59470113 59555528 59432747 59717554 wc-ww ERR2266156.mdup.bam.RData.17
chr17 68172780 68179986 68125440 68310436 ww-wc ERR2266156.mdup.bam.RData.18
chr20 50019584 50047026 49988236 50065392 cc-wc ERR2266156.mdup.bam.RData.19
chr1 203710770 203735782 203641192 203772270 ww-wc ERR2266157.mdup.bam.RData.1
chr3 108862959 109121201 108722371 109522159 cc-wc ERR2266157.mdup.bam.RData.2
chr6 13364595 13404225 13285752 13470482 ww-wc ERR2266157.mdup.bam.RData.3
chr9 126979725 126989188 126882858 127085208 wc-cc ERR2266157.mdup.bam.RData.4
chr11 14670072 14801681 14499648 14968836 cc-wc ERR2266157.mdup.bam.RData.5
chr15 91551988 91567191 91385886 93650975 ww-wc ERR2266157.mdup.bam.RData.6
chr20 45968759 45988024 45899449 46035181 wc-cc ERR2266157.mdup.bam.RData.7
chr21 38950408 38970411 38913243 42410857 wc-ww ERR2266157.mdup.bam.RData.8
chr22 23293419 23307127 20323617 23394666 cc-wc ERR2266157.mdup.bam.RData.9
chr9 86232186 86272253 86155974 86491528 cc-wc ERR2266158.mdup.bam.RData.1
chr10 94637951 94665027 94204928 94787408 wc-cc ERR2266158.mdup.bam.RData.2
chrX 25585109 25674248 6342444 26049896 wc-ww ERR2266158.mdup.bam.RData.3
chr1 77063202 77115580 76867594 77260025 wc-ww ERR2266159.mdup.bam.RData.1
chr4 37567596 37575201 37462443 37655657 ww-wc ERR2266159.mdup.bam.RData.2
chr5 137296199 137367190 137264821 137449241 ww-wc ERR2266159.mdup.bam.RData.3
chr6 33558590 33692554 33455998 33747010 ww-wc ERR2266159.mdup.bam.RData.4
chr11 76421019 76445343 76275083 76611818 cc-wc ERR2266159.mdup.bam.RData.5
chr12 123861999 123883999 123823399 123903033 wc-ww ERR2266159.mdup.bam.RData.6
chr14 36260680 36341349 35965847 36430261 wc-ww ERR2266159.mdup.bam.RData.7
chr21 33203117 33207412 26656212 33265804 cc-wc ERR2266159.mdup.bam.RData.8
chr1 28911441 28955772 28898943 28996143 cc-wc ERR2266160.mdup.bam.RData.1
chr1 29063091 29074685 29024829 29116650 wc-ww ERR2266160.mdup.bam.RData.2
chr1 121906260 122163278 121597147 122573219 ww-wc ERR2266160.mdup.bam.RData.3
chr1 148836272 148979289 148189217 149308479 wc-ww ERR2266160.mdup.bam.RData.4
chr2 33662771 33676489 33612227 33688259 cc-wc ERR2266160.mdup.bam.RData.5
chr2 46627813 46635790 46584285 46668461 wc-cc ERR2266160.mdup.bam.RData.6
chr2 113528211 113606450 113375792 113674465 cc-wc ERR2266160.mdup.bam.RData.7
chr3 151139121 151143204 151099936 151193863 wc-ww ERR2266160.mdup.bam.RData.8
chr4 55661532 55665549 55530810 55704422 cc-wc ERR2266160.mdup.bam.RData.9
chr4 124702756 124749950 124575149 124806409 wc-cc ERR2266160.mdup.bam.RData.10
chr4 161462251 161476901 161439562 161577573 cc-wc ERR2266160.mdup.bam.RData.11
chr5 52609111 52669657 52593717 52739616 cc-wc ERR2266160.mdup.bam.RData.12
chr5 66151723 66206795 66023938 66278214 wc-cc ERR2266160.mdup.bam.RData.13
chr5 86868770 86882163 86844638 86941123 cc-wc ERR2266160.mdup.bam.RData.14
chr7 148869270 148893811 148811933 148972865 ww-wc ERR2266160.mdup.bam.RData.15
chr8 43476032 43505103 43266807 43537392 wc-ww ERR2266160.mdup.bam.RData.16
chr8 72686073 72689152 72650045 72699181 ww-wc ERR2266160.mdup.bam.RData.17
chr8 116218708 116222819 116182569 116240858 wc-cc ERR2266160.mdup.bam.RData.18
chr9 124485090 124493266 124420872 124533360 ww-wc ERR2266160.mdup.bam.RData.19
chr10 4994528 5022437 4949294 5041601 wc-ww ERR2266160.mdup.bam.RData.20
chr10 17396929 17416887 17337310 17463487 ww-wc ERR2266160.mdup.bam.RData.21
chr10 114811777 114838190 114707651 114906856 wc-ww ERR2266160.mdup.bam.RData.22
chr11 28106046 28155327 28018027 28195928 wc-cc ERR2266160.mdup.bam.RData.23
chr11 36359147 36371445 36317680 36465606 cc-wc ERR2266160.mdup.bam.RData.24
chr11 102984063 102991419 102969680 103171043 wc-ww ERR2266160.mdup.bam.RData.25
chr12 23973945 23982370 23915815 24100203 wc-ww ERR2266160.mdup.bam.RData.26
chr12 104134836 104172886 104099287 104222923 ww-wc ERR2266160.mdup.bam.RData.27
chr14 52496223 52518002 52409176 52646702 ww-wc ERR2266160.mdup.bam.RData.28
chr15 72471846 72591842 72409005 72671211 ww-wc ERR2266160.mdup.bam.RData.29
chr20 16974185 17007639 16933215 17076619 cc-wc ERR2266160.mdup.bam.RData.30
chr2 19863878 19883571 19775039 19910533 wc-ww ERR2266161.mdup.bam.RData.1
chr2 196052764 196103158 195990671 196145962 ww-wc ERR2266161.mdup.bam.RData.2
chr2 232823764 232825280 232748980 232857841 wc-cc ERR2266161.mdup.bam.RData.3
chr3 18406035 18452538 18357601 18499573 cc-wc ERR2266161.mdup.bam.RData.4
chr4 4601600 4618275 4583698 4723937 ww-wc ERR2266161.mdup.bam.RData.5
chr4 25014539 25042756 24992246 25080691 wc-ww ERR2266161.mdup.bam.RData.6
chr4 99131372 99136034 99076576 99217953 ww-wc ERR2266161.mdup.bam.RData.7
chr4 180344704 180388555 180078744 180449836 wc-ww ERR2266161.mdup.bam.RData.8
chr5 103682110 103687751 103646038 104839345 wc-cc ERR2266161.mdup.bam.RData.9
chr8 6941919 7091395 6777478 8229063 ww-cc ERR2266161.mdup.bam.RData.10
chr8 12586813 13062042 11834305 13319161 cc-wc ERR2266161.mdup.bam.RData.11
chr11 65393790 65393824 65295538 65535623 wc-cc ERR2266161.mdup.bam.RData.12
chr11 70269444 70320362 70222071 70410116 cc-wc ERR2266161.mdup.bam.RData.13
chr15 49121770 49150913 49064827 49256429 wc-cc ERR2266161.mdup.bam.RData.14
chr15 56077088 56095353 54891215 56181100 cc-wc ERR2266161.mdup.bam.RData.15
chr18 9417440 9506295 9334820 9629877 cc-wc ERR2266161.mdup.bam.RData.16
chr2 33426379 33613339 33347258 33666337 cc-wc ERR2266162.mdup.bam.RData.1
chr2 230708411 230791238 230633051 230897883 wc-ww ERR2266162.mdup.bam.RData.2
chr10 72444715 72452259 72350855 72534511 wc-cc ERR2266162.mdup.bam.RData.3
chr11 61311881 61322183 61268714 61370923 wc-cc ERR2266162.mdup.bam.RData.4
chr12 102188080 102228189 102069144 102385282 ww-wc ERR2266162.mdup.bam.RData.5
chr16 32105877 32501619 31813054 34590741 ww-wc ERR2266162.mdup.bam.RData.6
chr1 24242349 24268248 24114894 24332571 wc-ww ERR2266163.mdup.bam.RData.1
chr1 38913754 38953150 38783312 39357080 ww-wc ERR2266163.mdup.bam.RData.2
chr2 102243325 102368645 102145351 102426717 wc-cc ERR2266163.mdup.bam.RData.3
chr2 118984227 119013964 118859399 119056732 cc-wc ERR2266163.mdup.bam.RData.4
chr6 97780668 97850499 97673031 98070113 wc-ww ERR2266163.mdup.bam.RData.5
chr7 15911948 16041904 15032360 16318822 ww-wc ERR2266163.mdup.bam.RData.6
chr11 37665563 37900036 37478821 38166037 ww-wc ERR2266163.mdup.bam.RData.7
chr12 115022389 115087512 114621599 115173200 wc-cc ERR2266163.mdup.bam.RData.8
chr15 40277207 40287349 40113713 40324678 wc-cc ERR2266163.mdup.bam.RData.9
chrX 127115605 128222515 125866298 147015374 cc-ww ERR2266163.mdup.bam.RData.10
chr1 59035144 59109161 58986196 59264926 wc-cc ERR2266164.mdup.bam.RData.1
chr2 33556830 33646137 33387901 33776055 wc-ww ERR2266164.mdup.bam.RData.2
chr3 74559282 74560257 74387492 74721995 cc-wc ERR2266164.mdup.bam.RData.3
chr8 14138730 16280102 10993297 16425287 wc-cc ERR2266164.mdup.bam.RData.4
chr8 137191173 137211156 137117466 141478884 cc-wc ERR2266164.mdup.bam.RData.5
chr9 104901668 104939349 104830301 105017001 ww-wc ERR2266164.mdup.bam.RData.6
chr11 126855385 126904541 126769889 128769402 wc-ww ERR2266164.mdup.bam.RData.7
chr4 18146901 18220842 18044276 18323536 wc-cc ERR2266165.mdup.bam.RData.1
chr5 32936023 32961428 32739728 33093964 ww-wc ERR2266165.mdup.bam.RData.2
chr10 102227769 102254959 102162259 102363902 cc-wc ERR2266165.mdup.bam.RData.3
chr18 63166763 63181039 63071084 66745178 ww-wc ERR2266165.mdup.bam.RData.4
chr3 10387865 10440447 10357770 10680948 ww-wc ERR2266166.mdup.bam.RData.1
chr3 117307411 117430103 117133022 117552835 wc-cc ERR2266166.mdup.bam.RData.2
chr6 163789792 163793631 163738731 166485526 ww-wc ERR2266166.mdup.bam.RData.3
chr7 20331576 20406331 20159331 20532897 cc-wc ERR2266166.mdup.bam.RData.4
chr8 13532653 13540538 13279416 13637407 wc-cc ERR2266166.mdup.bam.RData.5
chr9 38773144 38992807 38708609 40873979 cc-wc ERR2266166.mdup.bam.RData.6
chr10 99419060 99435886 99367156 99497601 cc-wc ERR2266166.mdup.bam.RData.7
chr16 67997874 68015928 67877358 68070092 wc-cc ERR2266166.mdup.bam.RData.8
chr1 211704397 211705198 211553153 211840597 wc-cc ERR2266167.mdup.bam.RData.1
chr1 237698743 237701874 237650322 237838300 cc-wc ERR2266167.mdup.bam.RData.2
chr2 119469396 119573336 119435799 119637105 ww-wc ERR2266167.mdup.bam.RData.3
chr2 172905346 172909623 172834417 173026400 wc-ww ERR2266167.mdup.bam.RData.4
chr2 219457141 219472748 219428646 219522796 ww-wc ERR2266167.mdup.bam.RData.5
chr3 122569533 122679311 67290851 165758085 cc-wc ERR2266167.mdup.bam.RData.6
chr4 8025596 8043303 7956378 8106254 cc-wc ERR2266167.mdup.bam.RData.7
chr4 78308872 78310257 78263067 78437563 wc-cc ERR2266167.mdup.bam.RData.8
chr6 85153294 85376444 84969669 85437563 wc-ww ERR2266167.mdup.bam.RData.9
chr6 148581818 148589008 148509622 148873722 ww-wc ERR2266167.mdup.bam.RData.10
chr9 130957794 130976016 130929893 131028571 wc-ww ERR2266167.mdup.bam.RData.11
chr10 116835870 116890706 116765737 116907079 wc-cc ERR2266167.mdup.bam.RData.12
chr12 123956720 123986762 123912815 124083086 wc-cc ERR2266167.mdup.bam.RData.13
chr20 27697957 27768745 26379422 28531534 cc-wc ERR2266167.mdup.bam.RData.14
chrX 56085224 56136631 55681754 56674198 cc-ww ERR2266167.mdup.bam.RData.15
chr1 67422852 67461649 67373302 67528970 cc-wc ERR2266168.mdup.bam.RData.1
chr1 143688956 143692611 143616807 143833117 wc-cc ERR2266168.mdup.bam.RData.2
chr3 51858953 51893368 51805620 51962463 ww-wc ERR2266168.mdup.bam.RData.3
chr5 98072283 98146187 97975274 98228990 wc-ww ERR2266168.mdup.bam.RData.4
chr5 125405429 125414787 125147661 125514221 ww-wc ERR2266168.mdup.bam.RData.5
chr6 101845101 101883830 101672432 102016148 wc-cc ERR2266168.mdup.bam.RData.6
chr7 130503362 130518728 130393314 131054114 wc-ww ERR2266168.mdup.bam.RData.7
chr7 138684604 138685420 134179770 138839552 ww-wc ERR2266168.mdup.bam.RData.8
chr9 115169644 115176689 115079554 115202575 ww-wc ERR2266168.mdup.bam.RData.9
chr14 49962098 49985607 49768991 50050423 cc-wc ERR2266168.mdup.bam.RData.10
chr1 37720131 37756161 37662421 37911693 cc-wc ERR2266169.mdup.bam.RData.1
chr1 221533036 221636903 221403075 221754941 wc-cc ERR2266169.mdup.bam.RData.2
chr3 38119413 38136515 38030083 38328587 cc-wc ERR2266169.mdup.bam.RData.3
chr3 178884418 179001190 178669448 179137059 wc-cc ERR2266169.mdup.bam.RData.4
chr7 44244838 44268157 44076531 44336145 wc-cc ERR2266169.mdup.bam.RData.5
chr8 12603091 13019080 10653571 13072798 wc-ww ERR2266169.mdup.bam.RData.6
chr9 39054685 40138541 38753266 40905608 cc-wc ERR2266169.mdup.bam.RData.7
chr10 99621587 99720067 99550737 99796891 wc-cc ERR2266169.mdup.bam.RData.8
chr11 28533067 28542696 28426273 28670766 wc-cc ERR2266169.mdup.bam.RData.9
chr12 89142829 89160443 89066969 89283053 wc-cc ERR2266169.mdup.bam.RData.10
chr3 136643763 136741103 136385644 137037957 cc-wc ERR2266170.mdup.bam.RData.1
chr4 42143895 42198567 41887883 42225119 ww-wc ERR2266170.mdup.bam.RData.2
chr11 111114968 111227701 110964695 111278463 ww-wc ERR2266170.mdup.bam.RData.3
chr12 65021478 65092442 64965220 65366442 wc-ww ERR2266170.mdup.bam.RData.4
chr15 40853199 40894111 33616690 41131527 ww-wc ERR2266170.mdup.bam.RData.5
chr3 183434703 183438606 183245676 183491875 wc-cc ERR2266171.mdup.bam.RData.1
chr9 100619183 100620507 100566359 100701699 wc-ww ERR2266171.mdup.bam.RData.2
chr16 82174976 82255363 82005162 84420147 wc-ww ERR2266171.mdup.bam.RData.3
chr2 110000525 110053264 109659092 110369529 cc-wc ERR2266172.mdup.bam.RData.1
chr3 152672450 152724505 152597233 152860667 wc-ww ERR2266172.mdup.bam.RData.2
chr5 155412860 155448778 146987788 155482602 cc-wc ERR2266172.mdup.bam.RData.3
chr5 155574339 155606404 155504815 155746625 wc-ww ERR2266172.mdup.bam.RData.4
chr9 126181873 126182107 126170036 126301473 wc-cc ERR2266172.mdup.bam.RData.5
chr10 13098657 13241811 13065702 13361605 wc-cc ERR2266172.mdup.bam.RData.6
chr11 21848527 21851479 21679054 21914231 wc-ww ERR2266172.mdup.bam.RData.7
chr14 89826185 89870580 89774177 89905891 wc-ww ERR2266172.mdup.bam.RData.8
chr16 34222179 34571534 34094957 34583122 ww-wc ERR2266172.mdup.bam.RData.9
chr1 156279955 156368896 156098976 156426001 wc-ww ERR2266173.mdup.bam.RData.1
chr10 14977276 14978305 7750070 15185314 wc-ww ERR2266173.mdup.bam.RData.2
chr13 98936117 99012286 98742421 101604620 wc-cc ERR2266173.mdup.bam.RData.3
chr1 219014126 219152998 217642885 219576490 wc-ww ERR2266174.mdup.bam.RData.1
chr2 112770991 112823095 109507429 112869315 ww-wc ERR2266174.mdup.bam.RData.2
chr3 63804458 63940371 63744539 64155976 wc-ww ERR2266174.mdup.bam.RData.3
chr3 142721203 142724744 142596672 143249462 ww-wc ERR2266174.mdup.bam.RData.4
chr4 138982824 139036988 138825036 139206052 cc-ww ERR2266174.mdup.bam.RData.5
chr7 16616595 16697081 16542932 16837615 cc-wc ERR2266174.mdup.bam.RData.6
chr8 37432799 37499147 37399788 37569948 wc-ww ERR2266174.mdup.bam.RData.7
chr10 22099667 22184906 22022872 22398614 cc-wc ERR2266174.mdup.bam.RData.8
chr16 10636748 10662550 10588134 10804323 ww-wc ERR2266174.mdup.bam.RData.9
chr17 75084120 75086615 74953264 75198459 wc-ww ERR2266174.mdup.bam.RData.10
chr18 70275590 70340054 70183443 75068845 ww-wc ERR2266174.mdup.bam.RData.11
chr1 224795423 224799014 224715926 225261133 wc-cc ERR2266175.mdup.bam.RData.1
chr1 230815265 230823697 230801093 230843817 cc-wc ERR2266175.mdup.bam.RData.2
chr1 241579482 241596656 241538845 244552577 wc-ww ERR2266175.mdup.bam.RData.3
chr3 125584531 125607541 125505226 125658809 ww-wc ERR2266175.mdup.bam.RData.4
chr4 26757431 26807698 26690213 26855197 wc-cc ERR2266175.mdup.bam.RData.5
