seqnames start end CI.start CI.end genoT filenames
chr1 118293945 118296126 118265612 118382825 wc-cc ERR2268681_.trimmed.mdup.bam.RData.1
chr1 124473373 124531392 124377206 124575466 cc-wc ERR2268681_.trimmed.mdup.bam.RData.2
chr1 149214939 149392782 148360047 149732470 wc-cc ERR2268681_.trimmed.mdup.bam.RData.3
chr3 16686080 16706141 16658056 16768578 cc-wc ERR2268681_.trimmed.mdup.bam.RData.4
chr4 21306496 21310463 21214059 21318126 cc-wc ERR2268681_.trimmed.mdup.bam.RData.5
chr5 45515476 45581932 45491101 45667065 ww-wc ERR2268681_.trimmed.mdup.bam.RData.6
chr5 127337942 127346718 127320184 127372561 wc-cc ERR2268681_.trimmed.mdup.bam.RData.7
chr6 141755812 141773770 141682678 141827553 wc-cc ERR2268681_.trimmed.mdup.bam.RData.8
chr7 117307853 117311738 117299093 117354472 cc-wc ERR2268681_.trimmed.mdup.bam.RData.9
chr8 7151574 7362472 7123572 8192391 cc-wc ERR2268681_.trimmed.mdup.bam.RData.10
chr8 12321544 12370704 11980882 12547452 wc-cc ERR2268681_.trimmed.mdup.bam.RData.11
chr16 5254487 5257062 5177037 5296736 cc-wc ERR2268681_.trimmed.mdup.bam.RData.12
chr20 25709100 25772511 25675992 25962568 ww-wc ERR2268681_.trimmed.mdup.bam.RData.13
chr20 31291001 31380314 29955891 31402687 wc-ww ERR2268681_.trimmed.mdup.bam.RData.14
chrX 21417990 21421150 21358620 21483477 cc-wc ERR2268681_.trimmed.mdup.bam.RData.15
chr1 121743326 121743494 121593195 122527549 wc-ww ERR2268682_.trimmed.mdup.bam.RData.1
chr1 125029520 125035219 124741444 125049680 ww-wc ERR2268682_.trimmed.mdup.bam.RData.2
chr3 60689183 60697188 60662339 60726973 ww-wc ERR2268682_.trimmed.mdup.bam.RData.3
chr4 117985399 117996020 117903865 156710246 wc-cc ERR2268682_.trimmed.mdup.bam.RData.4
chr4 118036596 118037588 118026036 118072530 cc-wc ERR2268682_.trimmed.mdup.bam.RData.5
chr6 58384123 58384200 58351308 58693466 wc-cc ERR2268682_.trimmed.mdup.bam.RData.6
chr6 137611136 137611413 137561659 137621621 cc-wc ERR2268682_.trimmed.mdup.bam.RData.7
chr8 7336972 7358895 7138618 8171500 ww-wc ERR2268682_.trimmed.mdup.bam.RData.8
chr8 12587716 12589565 12570400 12624793 wc-ww ERR2268682_.trimmed.mdup.bam.RData.9
chr9 81546844 81549714 81532408 81587844 wc-ww ERR2268682_.trimmed.mdup.bam.RData.10
chr11 78981379 78985487 78961994 79014296 cc-wc ERR2268682_.trimmed.mdup.bam.RData.11
chr11 108205360 108213263 108191057 108230246 wc-ww ERR2268682_.trimmed.mdup.bam.RData.12
chr13 33915273 33917290 33890095 33946111 ww-wc ERR2268682_.trimmed.mdup.bam.RData.13
chr13 50974428 50974639 50943754 51003425 wc-cc ERR2268682_.trimmed.mdup.bam.RData.14
chr15 29454526 29454598 29434328 30807465 wc-cc ERR2268682_.trimmed.mdup.bam.RData.15
chr15 33028833 33029769 32884149 33035464 cc-wc ERR2268682_.trimmed.mdup.bam.RData.16
chr16 78692594 78697141 78675156 78715087 wc-cc ERR2268682_.trimmed.mdup.bam.RData.17
chr1 80791729 80821176 80757654 80846104 wc-ww ERR2268683_.trimmed.mdup.bam.RData.1
chr1 125174159 125178329 125152276 125179778 ww-wc ERR2268683_.trimmed.mdup.bam.RData.2
chr1 149218010 149597254 148699978 149659653 wc-ww ERR2268683_.trimmed.mdup.bam.RData.3
chr3 86571453 86578770 86560358 86605753 wc-cc ERR2268683_.trimmed.mdup.bam.RData.4
chr3 86618516 86621061 86578770 86685254 cc-wc ERR2268683_.trimmed.mdup.bam.RData.5
chr3 88382474 88390283 88311546 88542362 wc-cc ERR2268683_.trimmed.mdup.bam.RData.6
chr7 11726751 11770629 11699504 11817509 cc-wc ERR2268683_.trimmed.mdup.bam.RData.7
chr8 8020650 8028244 7383694 8246950 wc-ww ERR2268683_.trimmed.mdup.bam.RData.8
chr8 12037753 12097419 12022800 12174942 ww-wc ERR2268683_.trimmed.mdup.bam.RData.9
chr12 34396160 34778637 34389531 36299972 cc-wc ERR2268683_.trimmed.mdup.bam.RData.10
chr12 37485684 37785333 34834404 37800511 wc-cc ERR2268683_.trimmed.mdup.bam.RData.11
chr15 29441543 29446138 29429655 29773281 wc-ww ERR2268683_.trimmed.mdup.bam.RData.12
chr15 33382247 33383121 32139409 33418867 ww-wc ERR2268683_.trimmed.mdup.bam.RData.13
chr16 34278165 34571505 34227331 34582297 ww-cc ERR2268683_.trimmed.mdup.bam.RData.14
chr16 46401453 46403167 46399249 46449827 cc-ww ERR2268683_.trimmed.mdup.bam.RData.15
chr18 4062486 4076516 4042163 4086106 cc-wc ERR2268683_.trimmed.mdup.bam.RData.16
chr20 25446580 25772749 25393665 25880631 ww-wc ERR2268683_.trimmed.mdup.bam.RData.17
chr20 30822761 30834764 30818882 30869193 wc-ww ERR2268683_.trimmed.mdup.bam.RData.18
chr21 12997753 13012897 12983717 13154016 wc-ww ERR2268683_.trimmed.mdup.bam.RData.19
chr1 238992307 238994746 238960684 239006557 wc-cc ERR2268684_.trimmed.mdup.bam.RData.1
chr2 88401335 88760291 88389168 89147918 cc-wc ERR2268684_.trimmed.mdup.bam.RData.2
chr2 94940518 95254893 91497322 95266182 wc-cc ERR2268684_.trimmed.mdup.bam.RData.3
chr2 201691182 201696644 201639427 201739897 cc-wc ERR2268684_.trimmed.mdup.bam.RData.4
chr6 26591999 26603062 26556880 26639979 wc-ww ERR2268684_.trimmed.mdup.bam.RData.5
chr8 8213179 8216370 7680813 8250951 wc-ww ERR2268684_.trimmed.mdup.bam.RData.6
chr8 12449824 12527052 12308380 12540953 ww-wc ERR2268684_.trimmed.mdup.bam.RData.7
chr10 46532398 46536467 46519877 47017676 wc-ww ERR2268684_.trimmed.mdup.bam.RData.8
chr10 48452206 48455464 47456938 48465938 ww-wc ERR2268684_.trimmed.mdup.bam.RData.9
chr15 29850250 30597859 29829845 30626104 cc-wc ERR2268684_.trimmed.mdup.bam.RData.10
chr15 33241007 33248506 31757171 33261325 wc-cc ERR2268684_.trimmed.mdup.bam.RData.11
chr16 34269752 34571560 34169621 34583032 cc-ww ERR2268684_.trimmed.mdup.bam.RData.12
chr16 46401569 46418124 46400427 46532642 ww-cc ERR2268684_.trimmed.mdup.bam.RData.13
chr17 73271271 73284391 73252405 73330812 ww-wc ERR2268684_.trimmed.mdup.bam.RData.14
chr20 12051414 12062447 12035582 12071723 wc-cc ERR2268684_.trimmed.mdup.bam.RData.15
chr1 149215197 149377614 148316194 149799901 wc-cc ERR2268685_.trimmed.mdup.bam.RData.1
chr4 48153375 49097337 48013792 49513569 cc-wc ERR2268685_.trimmed.mdup.bam.RData.2
chr4 50176485 52000451 49513469 52052787 wc-cc ERR2268685_.trimmed.mdup.bam.RData.3
chr10 116680939 116686864 116630537 116808915 cc-wc ERR2268685_.trimmed.mdup.bam.RData.4
chr1 125048754 125080149 125031140 125180233 ww-wc ERR2268686_.trimmed.mdup.bam.RData.1
chr1 149980477 149990240 149037014 150016761 wc-ww ERR2268686_.trimmed.mdup.bam.RData.2
chr1 157950664 157987237 157924329 158009045 ww-wc ERR2268686_.trimmed.mdup.bam.RData.3
chr1 219587167 219587901 219514924 219640098 wc-ww ERR2268686_.trimmed.mdup.bam.RData.4
chr3 181650956 181688397 181599153 181724272 ww-wc ERR2268686_.trimmed.mdup.bam.RData.5
chr5 50049996 50057453 49657510 181297383 ww-wc ERR2268686_.trimmed.mdup.bam.RData.6
chr5 50208571 50221657 49906379 50232864 wc-ww ERR2268686_.trimmed.mdup.bam.RData.7
chr7 106370623 106386992 106342175 106440349 wc-cc ERR2268686_.trimmed.mdup.bam.RData.8
chr8 8169497 8248213 7404758 8310739 wc-ww ERR2268686_.trimmed.mdup.bam.RData.9
chr8 12140602 12494163 12009497 12555326 ww-wc ERR2268686_.trimmed.mdup.bam.RData.10
chr8 90525780 90532288 90465006 90555533 wc-cc ERR2268686_.trimmed.mdup.bam.RData.11
chr8 103080807 103103519 102985063 103133205 cc-wc ERR2268686_.trimmed.mdup.bam.RData.12
chr9 66170758 66210490 65663097 66784978 wc-cc ERR2268686_.trimmed.mdup.bam.RData.13
chr10 46519028 46521182 46286718 46559505 cc-wc ERR2268686_.trimmed.mdup.bam.RData.14
chr10 48436163 48492647 48373234 48537775 wc-cc ERR2268686_.trimmed.mdup.bam.RData.15
chr11 39257956 39336428 39195003 39396989 wc-cc ERR2268686_.trimmed.mdup.bam.RData.16
chr12 34703761 34841543 34691726 35078868 cc-wc ERR2268686_.trimmed.mdup.bam.RData.17
chr12 37423430 37454859 36539127 37499168 wc-cc ERR2268686_.trimmed.mdup.bam.RData.18
chr12 38661575 38693333 38598192 133262319 cc-wc ERR2268686_.trimmed.mdup.bam.RData.19
chr12 38750426 38830102 35286266 38878107 wc-cc ERR2268686_.trimmed.mdup.bam.RData.20
chr15 29649612 29664194 29637502 30800691 wc-cc ERR2268686_.trimmed.mdup.bam.RData.21
chr15 33336282 33338533 32020440 33365148 cc-wc ERR2268686_.trimmed.mdup.bam.RData.22
chr16 34272681 34571570 34255442 34572895 ww-wc ERR2268686_.trimmed.mdup.bam.RData.23
chr17 21980208 22050625 21957267 26885489 ww-wc ERR2268686_.trimmed.mdup.bam.RData.24
chr17 22155589 22262527 131037 22294607 wc-ww ERR2268686_.trimmed.mdup.bam.RData.25
chr17 25390048 25920064 25389932 26881601 ww-wc ERR2268686_.trimmed.mdup.bam.RData.26
chr17 27446606 27478125 26885569 27509824 wc-ww ERR2268686_.trimmed.mdup.bam.RData.27
chr20 25740534 25848954 25695119 25902510 cc-wc ERR2268686_.trimmed.mdup.bam.RData.28
chr1 125162886 125167791 125144775 125180180 ww-wc ERR2268687_.trimmed.mdup.bam.RData.1
chr1 149373561 149484390 148693013 149784428 wc-ww ERR2268687_.trimmed.mdup.bam.RData.2
chr2 130284826 130319779 130261082 130337425 wc-cc ERR2268687_.trimmed.mdup.bam.RData.3
chr3 23931242 23936361 23911184 23960592 ww-wc ERR2268687_.trimmed.mdup.bam.RData.4
chr3 93580347 93715726 93470656 93752326 wc-ww ERR2268687_.trimmed.mdup.bam.RData.5
chr7 4989357 5956636 4966519 6030837 cc-wc ERR2268687_.trimmed.mdup.bam.RData.6
chr7 6794315 7353216 6614031 7367569 wc-cc ERR2268687_.trimmed.mdup.bam.RData.7
chr8 8148251 8199277 8028226 8232722 wc-ww ERR2268687_.trimmed.mdup.bam.RData.8
chr8 12422576 12539568 12175156 12545051 ww-wc ERR2268687_.trimmed.mdup.bam.RData.9
chr10 129811840 129839408 129787292 129850730 ww-wc ERR2268687_.trimmed.mdup.bam.RData.10
chr14 93008252 93016873 93001762 93027419 wc-ww ERR2268687_.trimmed.mdup.bam.RData.11
chr16 34183070 34571511 34102161 34585368 ww-cc ERR2268687_.trimmed.mdup.bam.RData.12
chr16 46401485 46510473 46401330 46640371 cc-wc ERR2268687_.trimmed.mdup.bam.RData.13
chr17 3514866 3521069 1726412 3537964 wc-cc ERR2268687_.trimmed.mdup.bam.RData.14
chr20 25600335 25772604 25556184 26094274 cc-wc ERR2268687_.trimmed.mdup.bam.RData.15
chr20 30930654 31250927 30826925 31266723 wc-cc ERR2268687_.trimmed.mdup.bam.RData.16
chr21 14351285 14351864 10703110 14368518 wc-cc ERR2268687_.trimmed.mdup.bam.RData.17
chr1 120130012 120133999 119983455 120677942 ww-wc ERR2268688_.trimmed.mdup.bam.RData.1
chr1 124762030 124801993 124412934 125006794 wc-ww ERR2268688_.trimmed.mdup.bam.RData.2
chr1 125176888 125176998 125147149 125179140 ww-wc ERR2268688_.trimmed.mdup.bam.RData.3
chr1 149211639 149270406 149052632 149477717 wc-ww ERR2268688_.trimmed.mdup.bam.RData.4
chr4 76520314 76545925 76516104 76561659 wc-ww ERR2268688_.trimmed.mdup.bam.RData.5
chr7 36231498 36239079 36223434 36302980 cc-wc ERR2268688_.trimmed.mdup.bam.RData.6
chr8 8181805 8195115 7614382 8241477 wc-cc ERR2268688_.trimmed.mdup.bam.RData.7
chr8 12129314 12136670 12018553 12298143 cc-wc ERR2268688_.trimmed.mdup.bam.RData.8
chr9 38739784 38961742 38718359 40188922 ww-wc ERR2268688_.trimmed.mdup.bam.RData.9
chr9 68557110 68618074 63895742 68637888 wc-ww ERR2268688_.trimmed.mdup.bam.RData.10
chr9 89680614 89696427 89649750 89716766 ww-wc ERR2268688_.trimmed.mdup.bam.RData.11
chr10 30648858 30653828 30580841 30680656 wc-ww ERR2268688_.trimmed.mdup.bam.RData.12
chr16 34270034 34571539 34225928 34574305 cc-ww ERR2268688_.trimmed.mdup.bam.RData.13
chr16 46401641 46402721 46399229 46486308 ww-cc ERR2268688_.trimmed.mdup.bam.RData.14
chr21 13887439 13888950 10752775 13907060 wc-cc ERR2268688_.trimmed.mdup.bam.RData.15
chrX 137814486 137817761 137746532 137848191 cc-wc ERR2268688_.trimmed.mdup.bam.RData.16
chr1 121822972 121844772 121560932 122597552 wc-ww ERR2268689_.trimmed.mdup.bam.RData.1
chr1 124456583 124456976 124422999 124511888 ww-wc ERR2268689_.trimmed.mdup.bam.RData.2
chr2 88353066 88875956 88342340 89055776 ww-wc ERR2268689_.trimmed.mdup.bam.RData.3
chr2 94289294 94666692 94216660 94711034 wc-ww ERR2268689_.trimmed.mdup.bam.RData.4
chr4 57974837 57979189 57960394 58011285 cc-wc ERR2268689_.trimmed.mdup.bam.RData.5
chr5 97737782 97759840 97723434 97777121 wc-ww ERR2268689_.trimmed.mdup.bam.RData.6
chr5 164152938 164163529 164121277 164195732 ww-wc ERR2268689_.trimmed.mdup.bam.RData.7
chr7 5035302 5036206 5019631 6041104 wc-ww ERR2268689_.trimmed.mdup.bam.RData.8
chr7 6963005 6971414 6730343 6995785 ww-wc ERR2268689_.trimmed.mdup.bam.RData.9
chr8 8187791 8221646 8060182 8236212 wc-cc ERR2268689_.trimmed.mdup.bam.RData.10
chr8 12538499 12538943 12323276 12560046 cc-wc ERR2268689_.trimmed.mdup.bam.RData.11
chr9 31541688 31576630 31520288 31593190 ww-wc ERR2268689_.trimmed.mdup.bam.RData.12
chr10 46545160 46545698 46413566 47010835 wc-cc ERR2268689_.trimmed.mdup.bam.RData.13
chr10 48877744 48878171 48475514 48893952 cc-wc ERR2268689_.trimmed.mdup.bam.RData.14
chr11 75833857 75852636 75813629 75891237 wc-cc ERR2268689_.trimmed.mdup.bam.RData.15
chr15 29487784 29516591 29452783 30816693 wc-ww ERR2268689_.trimmed.mdup.bam.RData.16
chr15 32660079 32677515 32144193 32700714 ww-wc ERR2268689_.trimmed.mdup.bam.RData.17
chr16 21161440 21174803 21153600 21262331 wc-cc ERR2268689_.trimmed.mdup.bam.RData.18
chr16 22632756 22644739 22419970 22647880 cc-wc ERR2268689_.trimmed.mdup.bam.RData.19
chr19 45952713 45970517 45938281 45990655 ww-wc ERR2268689_.trimmed.mdup.bam.RData.20
chr20 25742835 25774014 25733474 26094839 cc-wc ERR2268689_.trimmed.mdup.bam.RData.21
chr20 30423650 30491744 30407276 30501725 wc-cc ERR2268689_.trimmed.mdup.bam.RData.22
chr1 121582374 122502783 121569491 122675048 cc-wc ERR2268690_.trimmed.mdup.bam.RData.1
chr1 124692138 124693241 124450783 124771713 wc-cc ERR2268690_.trimmed.mdup.bam.RData.2
chr1 146039432 146224003 145911722 146973438 cc-ww ERR2268690_.trimmed.mdup.bam.RData.3
chr1 149197383 149425399 148438529 149845694 ww-cc ERR2268690_.trimmed.mdup.bam.RData.4
chr4 13747073 13752449 13724924 13764027 ww-wc ERR2268690_.trimmed.mdup.bam.RData.5
chr5 116481831 116488566 116465891 116496917 wc-cc ERR2268690_.trimmed.mdup.bam.RData.6
chr6 59418073 59488839 58439703 60240387 wc-cc ERR2268690_.trimmed.mdup.bam.RData.7
chr8 8173901 8184537 7390091 8252221 wc-cc ERR2268690_.trimmed.mdup.bam.RData.8
chr8 12385110 12421435 12134610 12542633 cc-wc ERR2268690_.trimmed.mdup.bam.RData.9
chr9 38599629 38992928 38568180 40361250 cc-wc ERR2268690_.trimmed.mdup.bam.RData.10
chr9 65196059 65574604 64951008 65996542 wc-cc ERR2268690_.trimmed.mdup.bam.RData.11
chr13 74465499 74467489 74445143 74519640 cc-wc ERR2268690_.trimmed.mdup.bam.RData.12
chr15 30047649 30064031 30030368 30610022 wc-cc ERR2268690_.trimmed.mdup.bam.RData.13
chr15 33704748 33709632 31971160 33767853 cc-wc ERR2268690_.trimmed.mdup.bam.RData.14
chr16 4288456 4299176 4266556 4321339 cc-wc ERR2268690_.trimmed.mdup.bam.RData.15
chr20 25736221 25773295 25718018 25973662 ww-wc ERR2268690_.trimmed.mdup.bam.RData.16
chr20 30824606 30830175 30215418 30835858 wc-ww ERR2268690_.trimmed.mdup.bam.RData.17
chr21 14101798 14102185 10729887 14112536 wc-ww ERR2268690_.trimmed.mdup.bam.RData.18
chr3 63904131 63977695 63462043 64088963 wc-ww ERR2268691_.trimmed.mdup.bam.RData.1
chr5 157378989 157382126 156995682 157627065 ww-wc ERR2268691_.trimmed.mdup.bam.RData.2
chr1 125164196 125167661 125158284 125180179 ww-wc ERR2268692_.trimmed.mdup.bam.RData.1
chr2 6410333 6420616 6384654 6476876 cc-wc ERR2268692_.trimmed.mdup.bam.RData.2
chr5 18166082 18171843 18128787 18205565 ww-wc ERR2268692_.trimmed.mdup.bam.RData.3
chr8 7355294 7356615 7143664 7383089 ww-wc ERR2268692_.trimmed.mdup.bam.RData.4
chr8 12587596 12589791 12575610 12625657 wc-ww ERR2268692_.trimmed.mdup.bam.RData.5
chr8 50037086 50064444 50009323 50104403 ww-wc ERR2268692_.trimmed.mdup.bam.RData.6
chr8 131935702 131938058 131887461 131982564 wc-cc ERR2268692_.trimmed.mdup.bam.RData.7
chr10 46558231 46803143 46548777 46895170 wc-cc ERR2268692_.trimmed.mdup.bam.RData.8
chr10 48284164 48296489 48242736 48333634 cc-wc ERR2268692_.trimmed.mdup.bam.RData.9
chr12 15510782 15512302 15505375 15579162 ww-wc ERR2268692_.trimmed.mdup.bam.RData.10
chr15 29722306 30326141 29691276 30656429 ww-wc ERR2268692_.trimmed.mdup.bam.RData.11
chr15 33444834 33785396 31620130 33795289 wc-ww ERR2268692_.trimmed.mdup.bam.RData.12
chr21 14559869 14567940 10464902 14583592 wc-ww ERR2268692_.trimmed.mdup.bam.RData.13
chr1 124073340 124080240 124041637 125180203 ww-wc ERR2268693_.trimmed.mdup.bam.RData.1
chr1 149307726 149364205 149084109 149638413 wc-ww ERR2268693_.trimmed.mdup.bam.RData.2
chr1 195526431 195528325 195470074 195584884 ww-wc ERR2268693_.trimmed.mdup.bam.RData.3
chr2 175697860 175709046 175632179 175719528 ww-wc ERR2268693_.trimmed.mdup.bam.RData.4
chr5 136532973 136541575 136488369 136580889 wc-ww ERR2268693_.trimmed.mdup.bam.RData.5
chr5 156190614 156205690 156164798 156282428 ww-wc ERR2268693_.trimmed.mdup.bam.RData.6
chr7 49179029 49200502 49145922 49245276 cc-wc ERR2268693_.trimmed.mdup.bam.RData.7
chr7 142845871 142848061 142809770 142881411 wc-cc ERR2268693_.trimmed.mdup.bam.RData.8
chr8 8184923 8187717 7358540 8265575 wc-ww ERR2268693_.trimmed.mdup.bam.RData.9
chr8 12442986 12543960 12374483 12599491 ww-wc ERR2268693_.trimmed.mdup.bam.RData.10
chr9 29912391 29913441 29856512 29977220 ww-wc ERR2268693_.trimmed.mdup.bam.RData.11
chr12 4119105 4160307 3342182 4208028 wc-cc ERR2268693_.trimmed.mdup.bam.RData.12
chr13 33179876 33188843 33127140 33300917 ww-wc ERR2268693_.trimmed.mdup.bam.RData.13
chr16 31629076 31712823 31455163 34591797 ww-cc ERR2268693_.trimmed.mdup.bam.RData.14
chr16 46401487 46449888 46398288 46635988 cc-ww ERR2268693_.trimmed.mdup.bam.RData.15
chr20 30424709 30468204 30358734 30492368 wc-ww ERR2268693_.trimmed.mdup.bam.RData.16
chr8 96641674 97230870 96026454 124923099 wc-ww ERR2268694_.trimmed.mdup.bam.RData
chr1 81629750 81649118 81481934 81757075 wc-cc ERR2268695_.trimmed.mdup.bam.RData.1
chr4 181339986 181349524 181259002 182562444 cc-wc ERR2268695_.trimmed.mdup.bam.RData.2
chr9 68465280 68489606 68438163 68526983 wc-cc ERR2268695_.trimmed.mdup.bam.RData.3
chr13 100369791 100413511 100294224 100504224 wc-cc ERR2268695_.trimmed.mdup.bam.RData.4
chr15 72964864 73038913 72895331 73095137 ww-wc ERR2268695_.trimmed.mdup.bam.RData.5
chrX 55404057 55430988 55302427 55524808 wc-ww ERR2268695_.trimmed.mdup.bam.RData.6
chrX 58513497 58518523 58432847 62504332 ww-wc ERR2268695_.trimmed.mdup.bam.RData.7
chrX 62474599 62504232 58539235 62539196 wc-ww ERR2268695_.trimmed.mdup.bam.RData.8
chr1 119842461 120397833 119803772 120678930 cc-wc ERR2268696_.trimmed.mdup.bam.RData.1
chr1 149198395 149971401 148332129 150004726 wc-cc ERR2268696_.trimmed.mdup.bam.RData.2
chr8 6805982 7044985 6769588 8284041 ww-wc ERR2268696_.trimmed.mdup.bam.RData.3
chr8 12776565 13076469 11966579 13147657 wc-ww ERR2268696_.trimmed.mdup.bam.RData.4
chr8 83818317 83818800 83774842 83873937 ww-wc ERR2268696_.trimmed.mdup.bam.RData.5
chr10 128753615 128792677 128715693 128836717 cc-wc ERR2268696_.trimmed.mdup.bam.RData.6
chr17 76944012 76944851 76857758 77396985 wc-cc ERR2268696_.trimmed.mdup.bam.RData.7
chr18 16148657 16184874 15775616 20921794 cc-wc ERR2268696_.trimmed.mdup.bam.RData.8
chr2 83650766 83653255 83618467 83680389 wc-ww ERR2268697_.trimmed.mdup.bam.RData.1
chr2 163897611 163929516 163877324 163963452 ww-wc ERR2268697_.trimmed.mdup.bam.RData.2
chr3 91537123 91556172 91511575 93036711 cc-wc ERR2268697_.trimmed.mdup.bam.RData.3
chr6 145305160 145326650 145261857 145410670 cc-wc ERR2268697_.trimmed.mdup.bam.RData.4
chr6 148710477 148711686 148695251 148734596 wc-cc ERR2268697_.trimmed.mdup.bam.RData.5
chr8 8136716 8188319 7706674 8240531 wc-cc ERR2268697_.trimmed.mdup.bam.RData.6
chr8 12136337 12139211 12033443 12149270 cc-wc ERR2268697_.trimmed.mdup.bam.RData.7
chr9 38715198 38981819 38691250 40891438 cc-wc ERR2268697_.trimmed.mdup.bam.RData.8
chr9 68535600 68560714 64013163 68603086 wc-cc ERR2268697_.trimmed.mdup.bam.RData.9
chr10 46561002 46585793 46529430 46903270 wc-cc ERR2268697_.trimmed.mdup.bam.RData.10
chr10 48189992 48193415 47651694 48223649 cc-wc ERR2268697_.trimmed.mdup.bam.RData.11
chr13 20486624 20491655 16813111 20510902 wc-cc ERR2268697_.trimmed.mdup.bam.RData.12
chr13 56407463 56493594 56370664 56520064 cc-wc ERR2268697_.trimmed.mdup.bam.RData.13
chr15 30197642 30326260 30067818 30661663 wc-cc ERR2268697_.trimmed.mdup.bam.RData.14
chr15 33540146 33549587 32119172 33594276 cc-wc ERR2268697_.trimmed.mdup.bam.RData.15
chr16 34270698 34571568 34201467 34583172 cc-ww ERR2268697_.trimmed.mdup.bam.RData.16
chr16 46401594 46404938 46399472 46513489 ww-cc ERR2268697_.trimmed.mdup.bam.RData.17
chr18 21867084 21886371 21853073 21950998 wc-cc ERR2268697_.trimmed.mdup.bam.RData.18
chr20 25743951 25777545 25714099 25987769 cc-wc ERR2268697_.trimmed.mdup.bam.RData.19
chr20 30942867 30977371 30169192 31055495 wc-cc ERR2268697_.trimmed.mdup.bam.RData.20
chr1 149174810 149668754 148186555 149846122 wc-ww ERR2268698_.trimmed.mdup.bam.RData.1
chr5 136229088 136230630 136221762 136269863 wc-cc ERR2268698_.trimmed.mdup.bam.RData.2
chr6 16909555 16921715 16887092 16982906 cc-wc ERR2268698_.trimmed.mdup.bam.RData.3
chr7 5883516 5906574 5837284 6010867 wc-cc ERR2268698_.trimmed.mdup.bam.RData.4
chr7 6880361 6881640 6701144 6901437 cc-wc ERR2268698_.trimmed.mdup.bam.RData.5
chr8 3598482 3621631 1574686 3634215 wc-cc ERR2268698_.trimmed.mdup.bam.RData.6
chr8 7138263 7353161 7120204 7382855 cc-wc ERR2268698_.trimmed.mdup.bam.RData.7
chr8 12591713 12614367 12587188 12632666 wc-cc ERR2268698_.trimmed.mdup.bam.RData.8
chr9 37976200 38013249 37960722 41084112 cc-wc ERR2268698_.trimmed.mdup.bam.RData.9
chr9 65663281 68691734 64946334 68710820 wc-cc ERR2268698_.trimmed.mdup.bam.RData.10
chr11 109705094 109705405 109660630 135074805 wc-cc ERR2268698_.trimmed.mdup.bam.RData.11
chr11 109747540 109748173 109727147 109764971 cc-wc ERR2268698_.trimmed.mdup.bam.RData.12
chr13 83537273 83569169 83499581 83628390 cc-wc ERR2268698_.trimmed.mdup.bam.RData.13
chr15 54592318 54636845 54557958 54649319 cc-wc ERR2268698_.trimmed.mdup.bam.RData.14
chr16 34104894 34166559 33962597 34592766 ww-cc ERR2268698_.trimmed.mdup.bam.RData.15
chr16 46401482 46454857 46398812 46547610 cc-ww ERR2268698_.trimmed.mdup.bam.RData.16
chr18 27712523 27757189 27701576 27768402 ww-wc ERR2268698_.trimmed.mdup.bam.RData.17
chr20 30424709 30459478 30302595 30475656 wc-ww ERR2268698_.trimmed.mdup.bam.RData.18
chrX 123946726 123947945 123923580 124000085 wc-ww ERR2268698_.trimmed.mdup.bam.RData.19
chr1 184952217 184952857 184884455 184996663 wc-ww ERR2268699_.trimmed.mdup.bam.RData.1
chr2 81533329 81573577 81478498 81646785 cc-wc ERR2268699_.trimmed.mdup.bam.RData.2
chr2 194125662 194200253 194056115 194252335 wc-cc ERR2268699_.trimmed.mdup.bam.RData.3
chr5 17360559 17421899 17305099 17477223 cc-wc ERR2268699_.trimmed.mdup.bam.RData.4
chr6 12113807 12114527 12073303 12158280 cc-wc ERR2268699_.trimmed.mdup.bam.RData.5
chr8 7347589 7357265 7140561 8285486 wc-ww ERR2268699_.trimmed.mdup.bam.RData.6
chr8 12311877 12433960 11984126 12543902 ww-wc ERR2268699_.trimmed.mdup.bam.RData.7
chr9 38398968 38589376 38368884 40894027 cc-wc ERR2268699_.trimmed.mdup.bam.RData.8
chr9 68477812 69809481 63821485 69848025 wc-cc ERR2268699_.trimmed.mdup.bam.RData.9
chr15 37974831 38026960 37948589 38081838 ww-wc ERR2268699_.trimmed.mdup.bam.RData.10
chr16 31766856 31770473 31719978 34590910 cc-wc ERR2268699_.trimmed.mdup.bam.RData.11
chr16 47005056 47011821 46390664 47037613 wc-cc ERR2268699_.trimmed.mdup.bam.RData.12
chr18 32202385 32242231 32178460 32264866 cc-wc ERR2268699_.trimmed.mdup.bam.RData.13
chr2 37345076 37406549 37268359 37728189 ww-wc ERR2268700_.trimmed.mdup.bam.RData.1
chr4 25424045 25529842 25345652 25642057 cc-wc ERR2268700_.trimmed.mdup.bam.RData.2
chr7 124744810 124763816 124681339 125012237 cc-wc ERR2268700_.trimmed.mdup.bam.RData.3
chr10 103183008 103271074 103084254 103594878 ww-wc ERR2268700_.trimmed.mdup.bam.RData.4
chr8 22368912 22426773 21710600 23102185 cc-wc ERR2268701_.trimmed.mdup.bam.RData.1
chr10 21774448 21956634 21672892 22130796 wc-cc ERR2268701_.trimmed.mdup.bam.RData.2
chr2 85050673 85053539 84911892 85239025 wc-ww ERR2268702_.trimmed.mdup.bam.RData.1
chr7 82638087 82693320 82398162 159309474 wc-ww ERR2268702_.trimmed.mdup.bam.RData.2
