seqnames start end CI.start CI.end genoT filenames
chr16 21824875 21919495 21771714 21955003 wc-cc ERR2268671_.trimmed.mdup.bam.RData.25
chr16 22536848 22544972 22424554 22608064 cc-wc ERR2268671_.trimmed.mdup.bam.RData.26
chr17 26712377 26714223 26702402 26739945 ww-cc ERR2268671_.trimmed.mdup.bam.RData.27
chr17 26937502 26957950 26885724 26981726 cc-wc ERR2268671_.trimmed.mdup.bam.RData.28
chr18 19083244 20573207 18867104 20640540 cc-wc ERR2268671_.trimmed.mdup.bam.RData.29
chr18 20949133 20969662 20526600 20989148 wc-cc ERR2268671_.trimmed.mdup.bam.RData.30
chr19 42407470 42412588 42395536 42427946 cc-wc ERR2268671_.trimmed.mdup.bam.RData.31
chr20 7675116 7675230 7648760 7742128 cc-wc ERR2268671_.trimmed.mdup.bam.RData.32
chr21 10485458 10515326 10465348 10539365 wc-cc ERR2268671_.trimmed.mdup.bam.RData.33
chr21 10813492 12967669 10810697 12973176 cc-ww ERR2268671_.trimmed.mdup.bam.RData.34
chr22 48799685 48802138 48785182 48811377 wc-ww ERR2268671_.trimmed.mdup.bam.RData.35
chrX 58357481 59513686 58282858 61967422 cc-ww ERR2268671_.trimmed.mdup.bam.RData.36
chrX 62305207 62673999 61967325 62728495 ww-cc ERR2268671_.trimmed.mdup.bam.RData.37
chr1 122520475 122540646 122465215 122560978 wc-cc ERR2268672_.trimmed.mdup.bam.RData.1
chr1 124716914 124718022 124695317 124733123 cc-wc ERR2268672_.trimmed.mdup.bam.RData.2
chr2 74287400 74290646 74247545 74332785 cc-wc ERR2268672_.trimmed.mdup.bam.RData.3
chr3 91540513 91572128 91511535 92421651 ww-wc ERR2268672_.trimmed.mdup.bam.RData.4
chr4 48843943 49096365 48828945 49101618 ww-wc ERR2268672_.trimmed.mdup.bam.RData.5
chr4 49711554 51910270 49654503 51931400 wc-ww ERR2268672_.trimmed.mdup.bam.RData.6
chr7 5874673 5883118 5850342 6011925 wc-cc ERR2268672_.trimmed.mdup.bam.RData.7
chr7 6810247 6841608 6716106 6853197 cc-wc ERR2268672_.trimmed.mdup.bam.RData.8
chr8 7151516 7367407 7086343 8148329 ww-wc ERR2268672_.trimmed.mdup.bam.RData.9
chr8 12586783 12611245 11973666 12644302 wc-ww ERR2268672_.trimmed.mdup.bam.RData.10
chr9 82503536 82510257 82481377 82549524 wc-ww ERR2268672_.trimmed.mdup.bam.RData.11
chr10 46560724 46797152 46544989 46995126 wc-cc ERR2268672_.trimmed.mdup.bam.RData.12
chr10 48125638 48181712 47696318 48290945 cc-wc ERR2268672_.trimmed.mdup.bam.RData.13
chr12 34606732 34778615 34598613 35570508 cc-wc ERR2268672_.trimmed.mdup.bam.RData.14
chr12 37456876 37544587 34718445 37568457 wc-cc ERR2268672_.trimmed.mdup.bam.RData.15
chr13 84786760 84788927 84679248 84802137 wc-ww ERR2268672_.trimmed.mdup.bam.RData.16
chr15 30162974 30442743 30074110 30669203 ww-wc ERR2268672_.trimmed.mdup.bam.RData.17
chr15 32218403 32625982 32116514 32651199 wc-ww ERR2268672_.trimmed.mdup.bam.RData.18
chr16 21541896 21550194 21310213 21581499 cc-wc ERR2268672_.trimmed.mdup.bam.RData.19
chr16 22675444 22678149 22665519 22730692 wc-cc ERR2268672_.trimmed.mdup.bam.RData.20
chr16 34277449 34571728 34182128 34583903 cc-ww ERR2268672_.trimmed.mdup.bam.RData.21
chr16 46401557 46435650 46401407 46568119 ww-wc ERR2268672_.trimmed.mdup.bam.RData.22
chr17 26674576 26839590 26620000 26885847 ww-cc ERR2268672_.trimmed.mdup.bam.RData.23
chr17 26974206 27109427 26875150 27219433 cc-ww ERR2268672_.trimmed.mdup.bam.RData.24
chr20 28308249 28494900 26634527 28513684 cc-ww ERR2268672_.trimmed.mdup.bam.RData.25
chr20 29152721 29208062 29088475 29280119 ww-cc ERR2268672_.trimmed.mdup.bam.RData.26
chr20 29835998 29880532 29823629 29891520 cc-wc ERR2268672_.trimmed.mdup.bam.RData.27
chr20 30835230 30920078 30020623 30933600 wc-cc ERR2268672_.trimmed.mdup.bam.RData.28
chrX 32496938 32505765 32435747 32550759 ww-wc ERR2268672_.trimmed.mdup.bam.RData.29
chr1 6201214 6209478 6195548 6230000 wc-cc ERR2268673_.trimmed.mdup.bam.RData.1
chr1 15890686 15916236 15857508 15962455 cc-wc ERR2268673_.trimmed.mdup.bam.RData.2
chr1 185538558 185543838 185503167 185670645 wc-cc ERR2268673_.trimmed.mdup.bam.RData.3
chr2 88849509 88886946 88811100 89156789 ww-wc ERR2268673_.trimmed.mdup.bam.RData.4
chr2 91964147 92073822 91955933 92317517 wc-ww ERR2268673_.trimmed.mdup.bam.RData.5
chr3 877768 880167 634803 1005787 cc-wc ERR2268673_.trimmed.mdup.bam.RData.6
chr4 175939318 175947903 175928345 175997331 wc-cc ERR2268673_.trimmed.mdup.bam.RData.7
chr5 38321222 38350581 38284211 38372269 wc-ww ERR2268673_.trimmed.mdup.bam.RData.8
chr7 5909349 5986393 5884599 6100495 ww-wc ERR2268673_.trimmed.mdup.bam.RData.9
chr7 6737629 6743618 6490762 6834388 wc-ww ERR2268673_.trimmed.mdup.bam.RData.10
chr7 58050099 60917596 58036184 60949734 ww-wc ERR2268673_.trimmed.mdup.bam.RData.11
chr7 62452318 62648317 62406728 62677039 wc-ww ERR2268673_.trimmed.mdup.bam.RData.12
chr7 78546333 78555570 78436441 78593459 ww-wc ERR2268673_.trimmed.mdup.bam.RData.13
chr8 8192467 8210524 7389571 8241241 wc-cc ERR2268673_.trimmed.mdup.bam.RData.14
chr8 12385337 12546749 12147109 12563220 cc-wc ERR2268673_.trimmed.mdup.bam.RData.15
chr9 12313621 12319491 12260951 12450808 wc-cc ERR2268673_.trimmed.mdup.bam.RData.16
chr9 39811183 39812946 39564633 40194443 cc-wc ERR2268673_.trimmed.mdup.bam.RData.17
chr9 67656478 68255775 63828435 68390553 wc-cc ERR2268673_.trimmed.mdup.bam.RData.18
chr10 63658121 63778917 63602806 63809553 cc-wc ERR2268673_.trimmed.mdup.bam.RData.19
chr13 18330784 18427627 18213148 18531833 wc-cc ERR2268673_.trimmed.mdup.bam.RData.20
chr13 20833672 20862740 20792091 20974054 cc-wc ERR2268673_.trimmed.mdup.bam.RData.21
chr15 30052232 30374404 30039160 30654264 wc-cc ERR2268673_.trimmed.mdup.bam.RData.22
chr15 32380425 32576451 32128757 32656834 cc-wc ERR2268673_.trimmed.mdup.bam.RData.23
chr16 21350762 21501685 21300720 21575353 ww-wc ERR2268673_.trimmed.mdup.bam.RData.24
chr16 22693424 22732114 22684568 22787609 wc-ww ERR2268673_.trimmed.mdup.bam.RData.25
chr16 34272182 34571520 34111048 34582583 ww-cc ERR2268673_.trimmed.mdup.bam.RData.26
chr16 46401587 46404083 46398985 46544814 cc-ww ERR2268673_.trimmed.mdup.bam.RData.27
chr17 2526641 2565555 2486874 2604524 cc-wc ERR2268673_.trimmed.mdup.bam.RData.28
chr19 46323189 46340104 46291235 46354030 ww-wc ERR2268673_.trimmed.mdup.bam.RData.29
chr20 35423629 35430440 35364364 35595085 cc-wc ERR2268673_.trimmed.mdup.bam.RData.30
chr21 31536502 31537000 31530162 31580041 wc-cc ERR2268673_.trimmed.mdup.bam.RData.31
chrX 28002945 28015472 27901128 28091118 wc-cc ERR2268673_.trimmed.mdup.bam.RData.32
chrX 31520293 31538159 31476587 31570048 cc-wc ERR2268673_.trimmed.mdup.bam.RData.33
chr1 121505628 121510567 121454685 121572460 wc-ww ERR2268674_.trimmed.mdup.bam.RData.1
chr1 124740335 124741392 124726088 124762966 ww-wc ERR2268674_.trimmed.mdup.bam.RData.2
chr1 174831490 174858360 174728269 174897320 wc-ww ERR2268674_.trimmed.mdup.bam.RData.3
chr2 88830864 89599632 88814020 89623007 ww-wc ERR2268674_.trimmed.mdup.bam.RData.4
chr2 91987962 92004367 91962053 92363088 wc-ww ERR2268674_.trimmed.mdup.bam.RData.5
chr3 94448261 94469721 94395194 94520621 cc-wc ERR2268674_.trimmed.mdup.bam.RData.6
chr5 46142944 46434220 46126421 47216146 ww-wc ERR2268674_.trimmed.mdup.bam.RData.7
chr5 50143668 50465700 49808073 50495338 wc-ww ERR2268674_.trimmed.mdup.bam.RData.8
chr7 5747530 5750655 5710077 6077539 wc-ww ERR2268674_.trimmed.mdup.bam.RData.9
chr7 6873077 6876035 6736267 6896769 ww-wc ERR2268674_.trimmed.mdup.bam.RData.10
chr8 7297390 7359242 7134766 7408157 ww-wc ERR2268674_.trimmed.mdup.bam.RData.11
chr8 12593958 12620303 12586415 12649739 wc-ww ERR2268674_.trimmed.mdup.bam.RData.12
chr8 15177285 15197074 15153288 15257417 ww-wc ERR2268674_.trimmed.mdup.bam.RData.13
chr10 46558969 46561133 46547634 46999083 wc-cc ERR2268674_.trimmed.mdup.bam.RData.14
chr10 48190137 48191153 47649918 48206570 cc-wc ERR2268674_.trimmed.mdup.bam.RData.15
chr13 17863582 18216795 17742839 18244233 ww-wc ERR2268674_.trimmed.mdup.bam.RData.16
chr15 22288204 22618541 22272436 22655102 wc-ww ERR2268674_.trimmed.mdup.bam.RData.17
chr15 30241809 30252893 30072950 30620744 ww-wc ERR2268674_.trimmed.mdup.bam.RData.18
chr15 32591821 32614353 32575849 32660350 wc-ww ERR2268674_.trimmed.mdup.bam.RData.19
chr15 86634396 86685865 86610027 86740757 ww-wc ERR2268674_.trimmed.mdup.bam.RData.20
chr16 21385227 21530893 21329341 21545214 cc-wc ERR2268674_.trimmed.mdup.bam.RData.21
chr16 22695549 22703439 22683404 22715288 wc-cc ERR2268674_.trimmed.mdup.bam.RData.22
chr16 34271323 34571601 34204694 34583499 cc-ww ERR2268674_.trimmed.mdup.bam.RData.23
chr16 46401578 46404209 46398919 46531308 ww-cc ERR2268674_.trimmed.mdup.bam.RData.24
chr17 51077172 51121706 51037513 51171941 wc-ww ERR2268674_.trimmed.mdup.bam.RData.25
chr22 15841931 15897379 15722496 16033641 wc-cc ERR2268674_.trimmed.mdup.bam.RData.26
chrX 152991517 153159103 152976082 153183354 cc-wc ERR2268674_.trimmed.mdup.bam.RData.27
chrX 153266356 153684875 153217038 153723357 wc-cc ERR2268674_.trimmed.mdup.bam.RData.28
chr1 6721712 6869546 6130298 6973466 cc-wc ERR2268675_.trimmed.mdup.bam.RData.1
chr3 101610617 101618675 101425070 101830644 wc-cc ERR2268675_.trimmed.mdup.bam.RData.2
chr4 149491759 149618329 149330402 149712716 ww-wc ERR2268675_.trimmed.mdup.bam.RData.3
chr5 71830024 71887326 71761957 72015317 wc-ww ERR2268675_.trimmed.mdup.bam.RData.4
chr5 129001361 129005303 128782704 129444338 ww-wc ERR2268675_.trimmed.mdup.bam.RData.5
chr7 113889354 113917619 113632814 114098330 wc-cc ERR2268675_.trimmed.mdup.bam.RData.6
chr8 7363817 8195045 6835071 8477083 wc-cc ERR2268675_.trimmed.mdup.bam.RData.7
chr8 12565494 12580928 11836382 12729141 cc-wc ERR2268675_.trimmed.mdup.bam.RData.8
chr8 60286322 60316938 59922699 60417260 wc-cc ERR2268675_.trimmed.mdup.bam.RData.9
chr9 38428520 38435577 38354404 40951329 cc-wc ERR2268675_.trimmed.mdup.bam.RData.10
chr9 67626359 68430773 62874269 68518857 wc-cc ERR2268675_.trimmed.mdup.bam.RData.11
chr13 49390918 49469925 49091979 49778317 cc-wc ERR2268675_.trimmed.mdup.bam.RData.12
chr14 41882503 42004829 41781829 42182337 ww-wc ERR2268675_.trimmed.mdup.bam.RData.13
chr15 28071654 28185275 27894142 31536765 cc-wc ERR2268675_.trimmed.mdup.bam.RData.14
chr15 32207050 32618858 32082447 32756679 wc-cc ERR2268675_.trimmed.mdup.bam.RData.15
chr16 46401435 46454501 46398838 46534420 wc-ww ERR2268675_.trimmed.mdup.bam.RData.16
chr19 27879409 27889909 27737097 27999381 cc-wc ERR2268675_.trimmed.mdup.bam.RData.17
chr20 24546565 24597907 24503451 28787828 cc-wc ERR2268675_.trimmed.mdup.bam.RData.18
chr20 30372447 30477187 29870211 30538129 wc-cc ERR2268675_.trimmed.mdup.bam.RData.19
chr1 143404983 143494433 143264657 143546003 wc-cc ERR2268676_.trimmed.mdup.bam.RData.1
chr1 146154014 146401742 145983287 146951982 cc-ww ERR2268676_.trimmed.mdup.bam.RData.2
chr1 149206881 149366225 149063590 149843689 ww-wc ERR2268676_.trimmed.mdup.bam.RData.3
chr3 126267155 126280861 126250436 126310993 wc-cc ERR2268676_.trimmed.mdup.bam.RData.4
chr5 46244885 46491251 46229810 47083096 cc-wc ERR2268676_.trimmed.mdup.bam.RData.5
chr5 50217391 50348065 49856648 50376410 wc-cc ERR2268676_.trimmed.mdup.bam.RData.6
chr6 145548512 145566514 145531677 145616891 cc-wc ERR2268676_.trimmed.mdup.bam.RData.7
chr7 5880263 5882371 5869099 6037393 wc-cc ERR2268676_.trimmed.mdup.bam.RData.8
chr7 6830500 6837975 6712889 6843096 cc-wc ERR2268676_.trimmed.mdup.bam.RData.9
chr8 8192502 8208425 7913682 8235777 wc-cc ERR2268676_.trimmed.mdup.bam.RData.10
chr8 12508450 12527128 12311761 12542338 cc-wc ERR2268676_.trimmed.mdup.bam.RData.11
chr9 38793251 38991328 38753586 39037441 cc-wc ERR2268676_.trimmed.mdup.bam.RData.12
chr9 42377136 42445993 42336578 42764823 wc-cc ERR2268676_.trimmed.mdup.bam.RData.13
chr9 61724215 61982709 61533457 62807583 cc-ww ERR2268676_.trimmed.mdup.bam.RData.14
chr9 65063700 65397590 64942922 65474948 ww-cc ERR2268676_.trimmed.mdup.bam.RData.15
chr10 46556025 46780355 46517740 46998069 wc-ww ERR2268676_.trimmed.mdup.bam.RData.16
chr10 48210264 48210748 47960488 48240570 ww-wc ERR2268676_.trimmed.mdup.bam.RData.17
chr11 1846693 1895968 1745216 1916302 cc-ww ERR2268676_.trimmed.mdup.bam.RData.18
chr11 1915367 2369425 1890364 2489504 ww-cc ERR2268676_.trimmed.mdup.bam.RData.19
chr12 34449711 34817844 34364138 36134225 ww-cc ERR2268676_.trimmed.mdup.bam.RData.20
chr12 37091766 37490477 36305594 37598484 cc-ww ERR2268676_.trimmed.mdup.bam.RData.21
chr13 18336800 18450171 18209174 18506622 wc-ww ERR2268676_.trimmed.mdup.bam.RData.22
chr14 30632807 30634653 30601232 30672239 ww-wc ERR2268676_.trimmed.mdup.bam.RData.23
chr15 30246116 30484206 30005916 30660335 wc-cc ERR2268676_.trimmed.mdup.bam.RData.24
chr15 32295632 32503062 32151163 32652603 cc-wc ERR2268676_.trimmed.mdup.bam.RData.25
chr16 21509515 21511335 21347917 21528165 ww-wc ERR2268676_.trimmed.mdup.bam.RData.26
chr16 22691079 22702631 22670261 22732753 wc-ww ERR2268676_.trimmed.mdup.bam.RData.27
chr16 34276855 34571505 34212467 34583152 ww-cc ERR2268676_.trimmed.mdup.bam.RData.28
chr16 46401482 46404131 46399004 46534548 cc-ww ERR2268676_.trimmed.mdup.bam.RData.29
chr17 26711005 26880982 26649424 26881563 cc-ww ERR2268676_.trimmed.mdup.bam.RData.30
chr17 26885985 27139880 26885576 27233447 ww-cc ERR2268676_.trimmed.mdup.bam.RData.31
chr20 25764908 25772509 25741559 25944701 cc-wc ERR2268676_.trimmed.mdup.bam.RData.32
chr20 26366382 26383006 26284030 28816874 wc-ww ERR2268676_.trimmed.mdup.bam.RData.33
chr20 29120570 29214551 29084976 29232032 ww-cc ERR2268676_.trimmed.mdup.bam.RData.34
chr20 29859839 29885794 29852143 29893092 cc-wc ERR2268676_.trimmed.mdup.bam.RData.35
chr20 30815459 30821522 29943961 30830366 wc-cc ERR2268676_.trimmed.mdup.bam.RData.36
chr21 10271885 10328794 10021624 10547844 wc-cc ERR2268676_.trimmed.mdup.bam.RData.37
chr21 10753590 10755679 10734508 10806221 cc-wc ERR2268676_.trimmed.mdup.bam.RData.38
chr22 22065052 22078709 22038389 22513617 wc-ww ERR2268676_.trimmed.mdup.bam.RData.39
chr22 22956501 22957613 22853880 22975077 ww-wc ERR2268676_.trimmed.mdup.bam.RData.40
chr1 17169087 17171106 17154186 17195742 wc-cc ERR2268677_.trimmed.mdup.bam.RData.1
chr1 125127777 125167741 125081246 125169772 cc-wc ERR2268677_.trimmed.mdup.bam.RData.2
chr1 143270980 143551755 143253051 143574601 wc-cc ERR2268677_.trimmed.mdup.bam.RData.3
chr1 146187886 146328489 145959225 147007535 cc-ww ERR2268677_.trimmed.mdup.bam.RData.4
chr1 149314956 149378517 148917126 149845548 ww-cc ERR2268677_.trimmed.mdup.bam.RData.5
chr2 8759730 8790764 8698256 8818550 wc-ww ERR2268677_.trimmed.mdup.bam.RData.6
chr2 88857566 88876056 88830731 88985399 ww-wc ERR2268677_.trimmed.mdup.bam.RData.7
chr2 91983714 92007369 91963227 92077133 wc-ww ERR2268677_.trimmed.mdup.bam.RData.8
chr4 48968870 48972239 48948271 49549561 cc-wc ERR2268677_.trimmed.mdup.bam.RData.9
chr4 50877050 50998894 49619286 51603015 wc-cc ERR2268677_.trimmed.mdup.bam.RData.10
chr5 46176361 46216605 46163335 49602098 cc-wc ERR2268677_.trimmed.mdup.bam.RData.11
chr5 50138260 50193168 49932797 50202506 wc-cc ERR2268677_.trimmed.mdup.bam.RData.12
chr7 5887248 5931390 5782071 6029568 ww-wc ERR2268677_.trimmed.mdup.bam.RData.13
chr7 6728099 6733139 6688601 6850338 wc-ww ERR2268677_.trimmed.mdup.bam.RData.14
chr7 60059242 60912351 59568340 60925597 ww-wc ERR2268677_.trimmed.mdup.bam.RData.15
chr7 62455122 62542730 62406324 62559281 wc-ww ERR2268677_.trimmed.mdup.bam.RData.16
chr8 8031688 8252813 7680541 8280332 wc-ww ERR2268677_.trimmed.mdup.bam.RData.17
chr8 12186703 12515315 12034127 12543307 ww-wc ERR2268677_.trimmed.mdup.bam.RData.18
chr9 39588830 39605021 39455464 40140272 ww-wc ERR2268677_.trimmed.mdup.bam.RData.19
chr9 42508479 42695916 42490402 42747018 wc-ww ERR2268677_.trimmed.mdup.bam.RData.20
chr9 62623990 62799707 61406143 62804556 ww-cc ERR2268677_.trimmed.mdup.bam.RData.21
chr9 65291895 65383881 64989267 65392907 cc-ww ERR2268677_.trimmed.mdup.bam.RData.22
chr9 73899216 73899813 73839111 73963521 ww-wc ERR2268677_.trimmed.mdup.bam.RData.23
chr9 83123987 83132203 83020287 83153679 wc-ww ERR2268677_.trimmed.mdup.bam.RData.24
chr10 36509814 36553494 36495128 36585758 wc-cc ERR2268677_.trimmed.mdup.bam.RData.25
chr10 46535203 46537196 46394306 47036853 cc-wc ERR2268677_.trimmed.mdup.bam.RData.26
chr10 47776811 48191173 47549196 48200980 wc-cc ERR2268677_.trimmed.mdup.bam.RData.27
chr10 121263100 121283033 121246356 121321012 cc-wc ERR2268677_.trimmed.mdup.bam.RData.28
chr12 34523816 34842609 34445298 35570449 ww-cc ERR2268677_.trimmed.mdup.bam.RData.29
chr12 37302202 37548956 34833439 37678245 cc-ww ERR2268677_.trimmed.mdup.bam.RData.30
chr15 22266020 22285153 22240120 22650757 wc-cc ERR2268677_.trimmed.mdup.bam.RData.31
chr15 30346692 30616139 30140617 30661467 cc-wc ERR2268677_.trimmed.mdup.bam.RData.32
chr15 32222810 32387626 32150945 32635108 wc-cc ERR2268677_.trimmed.mdup.bam.RData.33
chr16 21377670 21404251 21343644 21532919 cc-wc ERR2268677_.trimmed.mdup.bam.RData.34
chr16 22693936 22707367 22676402 22732714 wc-cc ERR2268677_.trimmed.mdup.bam.RData.35
chr16 34284597 34571790 34211627 34582339 cc-ww ERR2268677_.trimmed.mdup.bam.RData.36
chr16 46401600 46401663 46401374 46523151 ww-cc ERR2268677_.trimmed.mdup.bam.RData.37
chr17 26679936 26780743 26619955 26936610 cc-ww ERR2268677_.trimmed.mdup.bam.RData.38
chr17 27004206 27107193 26877333 27224938 ww-cc ERR2268677_.trimmed.mdup.bam.RData.39
chr18 20470982 20575678 19740684 20640518 cc-wc ERR2268677_.trimmed.mdup.bam.RData.40
chr18 20835825 21047679 20470882 21059758 wc-cc ERR2268677_.trimmed.mdup.bam.RData.41
chr19 24188063 24335345 24167547 24346649 cc-wc ERR2268677_.trimmed.mdup.bam.RData.42
chr19 24408305 27425117 24374101 27436853 wc-cc ERR2268677_.trimmed.mdup.bam.RData.43
chr20 25763968 25764795 25738361 25802145 ww-wc ERR2268677_.trimmed.mdup.bam.RData.44
chr20 26337364 26508033 26251747 28764928 wc-cc ERR2268677_.trimmed.mdup.bam.RData.45
chr20 29203562 29215181 29116029 29263314 cc-ww ERR2268677_.trimmed.mdup.bam.RData.46
chr20 29877505 29890052 29858468 30197391 ww-wc ERR2268677_.trimmed.mdup.bam.RData.47
chr20 30838625 30842386 30217423 30906185 wc-ww ERR2268677_.trimmed.mdup.bam.RData.48
chrX 51779632 52083336 51760489 52157273 ww-wc ERR2268677_.trimmed.mdup.bam.RData.49
chrX 52507025 52857556 52037271 52870496 wc-ww ERR2268677_.trimmed.mdup.bam.RData.50
chr1 122520501 122524635 121771625 122639028 wc-cc ERR2268678_.trimmed.mdup.bam.RData.1
chr1 125182717 143190393 125180024 143195209 cc-wc ERR2268678_.trimmed.mdup.bam.RData.2
chr2 226816046 226843388 226797722 226868810 wc-cc ERR2268678_.trimmed.mdup.bam.RData.3
chr3 110766845 110768960 110749588 110810534 wc-cc ERR2268678_.trimmed.mdup.bam.RData.4
chr4 20436806 20438778 20401651 20506205 wc-ww ERR2268678_.trimmed.mdup.bam.RData.5
chr4 48572344 49106297 48538446 49126719 ww-wc ERR2268678_.trimmed.mdup.bam.RData.6
chr4 49710508 52105516 49643796 52126604 wc-ww ERR2268678_.trimmed.mdup.bam.RData.7
chr6 140178626 140192086 140162391 140314888 cc-wc ERR2268678_.trimmed.mdup.bam.RData.8
chr6 163074385 163106902 163038500 163116997 wc-cc ERR2268678_.trimmed.mdup.bam.RData.9
chr7 49945407 49989067 49921075 50077426 wc-cc ERR2268678_.trimmed.mdup.bam.RData.10
chr7 58060452 60947917 58005460 61025178 cc-wc ERR2268678_.trimmed.mdup.bam.RData.11
chr7 62456160 62519324 62404751 62561923 wc-cc ERR2268678_.trimmed.mdup.bam.RData.12
chr8 7358371 7389554 7296636 8239867 cc-wc ERR2268678_.trimmed.mdup.bam.RData.13
chr8 12589669 12648051 12556489 12690914 wc-cc ERR2268678_.trimmed.mdup.bam.RData.14
chr9 39053983 39558979 38795855 40891470 ww-wc ERR2268678_.trimmed.mdup.bam.RData.15
chr9 67405681 68512272 64021759 68523883 wc-ww ERR2268678_.trimmed.mdup.bam.RData.16
chr9 94387357 94443119 94285739 94476180 ww-wc ERR2268678_.trimmed.mdup.bam.RData.17
chr10 46559569 46995629 46525866 47018154 wc-cc ERR2268678_.trimmed.mdup.bam.RData.18
chr10 48574682 48575895 47433746 48635681 cc-wc ERR2268678_.trimmed.mdup.bam.RData.19
chr11 99813407 99814990 99714746 100040650 ww-wc ERR2268678_.trimmed.mdup.bam.RData.20
chr11 113728671 113763594 113703101 113826161 wc-ww ERR2268678_.trimmed.mdup.bam.RData.21
chr13 18624252 18632774 18013311 18679819 wc-cc ERR2268678_.trimmed.mdup.bam.RData.22
chr15 30053673 30059009 29892165 30373612 wc-ww ERR2268678_.trimmed.mdup.bam.RData.23
chr15 32150371 32166452 32115784 32666240 ww-wc ERR2268678_.trimmed.mdup.bam.RData.24
chr16 21665653 21674506 21615176 21956327 wc-ww ERR2268678_.trimmed.mdup.bam.RData.25
chr16 22749973 22755034 22680308 22792159 ww-wc ERR2268678_.trimmed.mdup.bam.RData.26
chr19 47782024 47787365 47729088 47865189 cc-wc ERR2268678_.trimmed.mdup.bam.RData.27
chr21 10809258 10809363 10795580 13233242 wc-ww ERR2268678_.trimmed.mdup.bam.RData.28
chrX 28011549 28036212 27978920 28105327 wc-cc ERR2268678_.trimmed.mdup.bam.RData.29
chrX 30217786 30222104 29900943 30476899 cc-ww ERR2268678_.trimmed.mdup.bam.RData.30
chr2 88860723 88864237 88741094 89138629 cc-ww ERR2268679_.trimmed.mdup.bam.RData.1
chr2 89243207 89301664 88964257 89668866 ww-wc ERR2268679_.trimmed.mdup.bam.RData.2
chr2 91997408 92069960 91952467 92261595 wc-cc ERR2268679_.trimmed.mdup.bam.RData.3
chr4 48881300 49092824 48873119 49515834 ww-wc ERR2268679_.trimmed.mdup.bam.RData.4
chr4 49711705 50388575 49654849 50644097 wc-ww ERR2268679_.trimmed.mdup.bam.RData.5
chr7 5876698 5978981 5833774 6018061 ww-wc ERR2268679_.trimmed.mdup.bam.RData.6
chr7 6795686 6812877 6712790 6856796 wc-ww ERR2268679_.trimmed.mdup.bam.RData.7
chr7 60350772 60915859 59650344 60957635 ww-wc ERR2268679_.trimmed.mdup.bam.RData.8
chr7 62456628 62551242 62406145 62557487 wc-ww ERR2268679_.trimmed.mdup.bam.RData.9
chr8 7348673 7351436 7128581 7860634 ww-wc ERR2268679_.trimmed.mdup.bam.RData.10
chr8 12151077 12171715 12132858 12379702 wc-ww ERR2268679_.trimmed.mdup.bam.RData.11
chr9 39542225 39544094 39162657 40316751 cc-wc ERR2268679_.trimmed.mdup.bam.RData.12
chr9 42449980 42453410 42408723 42735583 wc-cc ERR2268679_.trimmed.mdup.bam.RData.13
chr9 61732490 61972307 61645900 62799478 cc-ww ERR2268679_.trimmed.mdup.bam.RData.14
chr9 65079046 65386880 64958139 65552712 ww-cc ERR2268679_.trimmed.mdup.bam.RData.15
chr10 46560757 46637395 46537392 46995833 wc-cc ERR2268679_.trimmed.mdup.bam.RData.16
chr10 47894774 47954998 47554634 48243417 cc-wc ERR2268679_.trimmed.mdup.bam.RData.17
chr12 90624583 90659791 90607562 90685394 wc-cc ERR2268679_.trimmed.mdup.bam.RData.18
chr13 18334917 18438288 18222155 18593339 wc-ww ERR2268679_.trimmed.mdup.bam.RData.19
chr15 22376557 22750637 22252066 22811885 wc-ww ERR2268679_.trimmed.mdup.bam.RData.20
chr15 30374696 30478174 30062964 30650563 ww-wc ERR2268679_.trimmed.mdup.bam.RData.21
chr15 32219333 32348984 32145561 32579495 wc-ww ERR2268679_.trimmed.mdup.bam.RData.22
chr16 21664684 21678951 21640832 21959939 wc-cc ERR2268679_.trimmed.mdup.bam.RData.23
chr16 22541303 22547446 22416124 22572635 cc-wc ERR2268679_.trimmed.mdup.bam.RData.24
chr16 35106399 35121993 35081616 35173638 wc-ww ERR2268679_.trimmed.mdup.bam.RData.25
chr16 35517226 35526098 35375851 35548857 ww-wc ERR2268679_.trimmed.mdup.bam.RData.26
chr21 10334604 10338347 9914214 10345683 ww-wc ERR2268679_.trimmed.mdup.bam.RData.27
chrX 28000167 28003698 27984073 28040583 wc-cc ERR2268679_.trimmed.mdup.bam.RData.28
chrX 31530342 31547280 31506782 31552263 cc-wc ERR2268679_.trimmed.mdup.bam.RData.29
chr1 147212097 147240678 147197273 147328683 wc-ww ERR2268680_.trimmed.mdup.bam.RData.1
chr1 149036841 149047932 147820308 149784434 ww-wc ERR2268680_.trimmed.mdup.bam.RData.2
chr2 30245540 30256309 30085516 30322470 wc-cc ERR2268680_.trimmed.mdup.bam.RData.3
chr2 137726569 137796879 137627188 137969789 cc-wc ERR2268680_.trimmed.mdup.bam.RData.4
chr4 157507346 157511092 157172649 157990914 wc-ww ERR2268680_.trimmed.mdup.bam.RData.5
chr4 163627417 163651878 163390330 163810542 ww-wc ERR2268680_.trimmed.mdup.bam.RData.6
chr5 45709163 47082863 45614351 49656462 ww-wc ERR2268680_.trimmed.mdup.bam.RData.7
chr5 50582688 51681658 47099732 51727033 wc-ww ERR2268680_.trimmed.mdup.bam.RData.8
