seqnames start end CI.start CI.end genoT filenames
chr9 40984254 42253935 38071220 68369345 ww-wc ERR2268531_.trimmed.mdup.bam.RData.7
chr9 63980727 68369245 62805220 69668058 wc-ww ERR2268531_.trimmed.mdup.bam.RData.8
chr12 7651304 7750596 6276058 133027238 wc-cc ERR2268531_.trimmed.mdup.bam.RData.9
chr12 9584085 10052572 317083 11598347 cc-wc ERR2268531_.trimmed.mdup.bam.RData.10
chr14 99321264 99513700 98670615 100145121 wc-ww ERR2268531_.trimmed.mdup.bam.RData.11
chr18 43888117 43890965 42952557 44822260 ww-wc ERR2268531_.trimmed.mdup.bam.RData.12
chr19 50918608 51008525 50025907 51829675 wc-cc ERR2268531_.trimmed.mdup.bam.RData.13
chr19 52066295 52139798 50945450 53010290 cc-wc ERR2268531_.trimmed.mdup.bam.RData.14
chr21 14151548 14232460 8234524 14875551 wc-ww ERR2268531_.trimmed.mdup.bam.RData.15
chrX 2769442 3188323 915204 5057819 wc-ww ERR2268531_.trimmed.mdup.bam.RData.16
chrY 9224917 9986116 4827687 10843922 wc-cc ERR2268531_.trimmed.mdup.bam.RData.17
chr1 121531967 121750424 120995121 122529824 ww-wc ERR2268532_.trimmed.mdup.bam.RData.1
chr1 146143388 146376342 145442501 147120130 wc-cc ERR2268532_.trimmed.mdup.bam.RData.2
chr1 148435441 149619045 147902694 150703924 cc-ww ERR2268532_.trimmed.mdup.bam.RData.3
chr4 49149088 49491735 48831615 50308635 ww-wc ERR2268532_.trimmed.mdup.bam.RData.4
chr4 52197054 52284011 10104 52360888 wc-ww ERR2268532_.trimmed.mdup.bam.RData.5
chr4 83625220 84047268 83386487 190016894 ww-wc ERR2268532_.trimmed.mdup.bam.RData.6
chr4 84543403 84898657 10104 85200319 wc-ww ERR2268532_.trimmed.mdup.bam.RData.7
chr6 96420851 96624892 96218909 170593444 ww-wc ERR2268532_.trimmed.mdup.bam.RData.8
chr6 97282720 97333217 155073 97432056 wc-ww ERR2268532_.trimmed.mdup.bam.RData.9
chr8 80412049 80419500 80304339 80827009 wc-cc ERR2268532_.trimmed.mdup.bam.RData.10
chr8 81399784 81433330 80781089 81778642 cc-wc ERR2268532_.trimmed.mdup.bam.RData.11
chr10 100571835 100636310 100465135 101107168 cc-wc ERR2268532_.trimmed.mdup.bam.RData.12
chr10 101221031 101323550 100897080 101524927 wc-cc ERR2268532_.trimmed.mdup.bam.RData.13
chr11 100179288 100255373 100013998 100511914 wc-ww ERR2268532_.trimmed.mdup.bam.RData.14
chr12 34173449 34561320 33993808 37261562 cc-wc ERR2268532_.trimmed.mdup.bam.RData.15
chr12 37748880 37765942 35474900 37947988 wc-cc ERR2268532_.trimmed.mdup.bam.RData.16
chr13 19159400 19164780 16008345 19372893 wc-cc ERR2268532_.trimmed.mdup.bam.RData.17
chr13 91139897 91340139 90898210 114335970 cc-wc ERR2268532_.trimmed.mdup.bam.RData.18
chr13 92142032 92250331 91916674 92355749 wc-cc ERR2268532_.trimmed.mdup.bam.RData.19
chr14 22057138 22509994 21561158 106637500 cc-wc ERR2268532_.trimmed.mdup.bam.RData.20
chr14 22895675 23054371 16099474 23115446 wc-cc ERR2268532_.trimmed.mdup.bam.RData.21
chr14 63528415 63645407 63330602 106637500 cc-wc ERR2268532_.trimmed.mdup.bam.RData.22
chr14 64419427 64608944 16099474 64739917 wc-cc ERR2268532_.trimmed.mdup.bam.RData.23
chr14 100416605 100455957 100229473 106637500 cc-wc ERR2268532_.trimmed.mdup.bam.RData.24
chr14 101050464 101281341 16099474 101396574 wc-cc ERR2268532_.trimmed.mdup.bam.RData.25
chr15 33743125 33745958 33328269 33967008 wc-ww ERR2268532_.trimmed.mdup.bam.RData.26
chr15 34805004 34894218 34245464 35007236 ww-wc ERR2268532_.trimmed.mdup.bam.RData.27
chr15 61389875 61422845 61066194 61965998 wc-cc ERR2268532_.trimmed.mdup.bam.RData.28
chr15 62270204 62335125 61598184 62432075 cc-wc ERR2268532_.trimmed.mdup.bam.RData.29
chr15 91903001 92004278 91818657 92509509 wc-cc ERR2268532_.trimmed.mdup.bam.RData.30
chr15 92563828 92632974 92281576 92938150 cc-wc ERR2268532_.trimmed.mdup.bam.RData.31
chr16 27158931 27161461 26937563 27578949 wc-ww ERR2268532_.trimmed.mdup.bam.RData.32
chr16 29205792 29214448 28513740 29725179 ww-wc ERR2268532_.trimmed.mdup.bam.RData.33
chr16 49095852 49148854 48903752 49398976 wc-cc ERR2268532_.trimmed.mdup.bam.RData.34
chr16 49800671 49864232 49398876 50024683 cc-wc ERR2268532_.trimmed.mdup.bam.RData.35
chr17 37824320 37871782 37287792 38509590 cc-wc ERR2268532_.trimmed.mdup.bam.RData.36
chr18 63233496 63330482 63070831 63447469 ww-wc ERR2268532_.trimmed.mdup.bam.RData.37
chr20 25741302 28569183 25365024 28696029 cc-wc ERR2268532_.trimmed.mdup.bam.RData.38
chr20 31063384 31163345 29768275 31538200 wc-cc ERR2268532_.trimmed.mdup.bam.RData.39
chr21 16174482 16299858 15848688 17177416 wc-cc ERR2268532_.trimmed.mdup.bam.RData.40
chr21 17932139 18090998 17038358 18896032 cc-wc ERR2268532_.trimmed.mdup.bam.RData.41
chrX 28600629 28635415 26992917 29294723 cc-ww ERR2268532_.trimmed.mdup.bam.RData.42
chrX 90380841 90994251 88194944 91751129 ww-cc ERR2268532_.trimmed.mdup.bam.RData.43
chr1 121450595 122169951 119838149 123036816 cc-wc ERR2268533_.trimmed.mdup.bam.RData.1
chr1 146047738 147024321 144914126 147434571 wc-ww ERR2268533_.trimmed.mdup.bam.RData.2
chr1 149038443 149386159 146047667 151416743 ww-cc ERR2268533_.trimmed.mdup.bam.RData.3
chr2 222746125 222886910 222470826 223946487 wc-cc ERR2268533_.trimmed.mdup.bam.RData.4
chr2 223978852 224057721 223159198 224206591 cc-wc ERR2268533_.trimmed.mdup.bam.RData.5
chr4 56296917 56718130 56170682 57113705 wc-cc ERR2268533_.trimmed.mdup.bam.RData.6
chr4 57729208 57815166 57059411 58029629 cc-wc ERR2268533_.trimmed.mdup.bam.RData.7
chr8 54801126 54839364 54419104 55087258 wc-cc ERR2268533_.trimmed.mdup.bam.RData.8
chr8 55494719 55578834 55249217 55835290 cc-wc ERR2268533_.trimmed.mdup.bam.RData.9
chr9 38995652 39842597 38452260 41024762 cc-wc ERR2268533_.trimmed.mdup.bam.RData.10
chr9 64017858 68520468 63761470 68734335 wc-cc ERR2268533_.trimmed.mdup.bam.RData.11
chr9 131212652 131593837 125506702 134200807 cc-wc ERR2268533_.trimmed.mdup.bam.RData.12
chr13 18895224 18940387 16232673 19636216 wc-ww ERR2268533_.trimmed.mdup.bam.RData.13
chr15 22764379 22821931 20268844 23524615 wc-cc ERR2268533_.trimmed.mdup.bam.RData.14
chrX 2667451 3020910 2400038 3604955 wc-cc ERR2268533_.trimmed.mdup.bam.RData.15
chr1 146031404 146640794 124851950 149999793 cc-ww ERR2268534_.trimmed.mdup.bam.RData.1
chr1 148423898 149999707 146031335 152066992 ww-cc ERR2268534_.trimmed.mdup.bam.RData.2
chr3 15683643 15826843 15113716 16783859 cc-wc ERR2268534_.trimmed.mdup.bam.RData.3
chr3 187775247 187880556 187313106 188282507 wc-ww ERR2268534_.trimmed.mdup.bam.RData.4
chr3 188899715 189307626 188275168 190457550 ww-wc ERR2268534_.trimmed.mdup.bam.RData.5
chr5 10215659 10319295 10014514 11104640 wc-ww ERR2268534_.trimmed.mdup.bam.RData.6
chr5 11598605 11645640 11035825 11986888 ww-wc ERR2268534_.trimmed.mdup.bam.RData.7
chr8 8320286 8384059 6454475 8950387 cc-wc ERR2268534_.trimmed.mdup.bam.RData.8
chr8 11974310 12632534 10529609 12926085 wc-cc ERR2268534_.trimmed.mdup.bam.RData.9
chr9 86952583 86978988 35899267 88096691 ww-wc ERR2268534_.trimmed.mdup.bam.RData.10
chr10 33502640 33504929 32501481 34541611 wc-ww ERR2268534_.trimmed.mdup.bam.RData.11
chr10 36612151 36689107 34877067 37310371 ww-wc ERR2268534_.trimmed.mdup.bam.RData.12
chr11 108752349 108794853 102821292 110305431 cc-wc ERR2268534_.trimmed.mdup.bam.RData.13
chr11 110413351 110493516 109744927 110867828 wc-ww ERR2268534_.trimmed.mdup.bam.RData.14
chr11 113048600 113191492 110724169 114083018 ww-wc ERR2268534_.trimmed.mdup.bam.RData.15
chr21 10761646 12979534 10455642 14569023 wc-cc ERR2268534_.trimmed.mdup.bam.RData.16
chrX 2687119 3127830 2306291 4389192 wc-ww ERR2268534_.trimmed.mdup.bam.RData.17
chr2 21606880 21643868 20549656 22568988 wc-cc ERR2268535_.trimmed.mdup.bam.RData.1
chr2 23331460 23340155 21845128 23785063 cc-wc ERR2268535_.trimmed.mdup.bam.RData.2
chr2 33982337 34162510 33763974 241768024 wc-ww ERR2268535_.trimmed.mdup.bam.RData.3
chr2 35903532 35927806 34848143 36578654 ww-wc ERR2268535_.trimmed.mdup.bam.RData.4
chr2 64146435 64423427 63574065 65465904 wc-cc ERR2268535_.trimmed.mdup.bam.RData.5
chr3 167786665 168073818 166692614 168424476 wc-ww ERR2268535_.trimmed.mdup.bam.RData.6
chr3 168809806 168958265 168174922 169225748 ww-wc ERR2268535_.trimmed.mdup.bam.RData.7
chr5 169356970 169403647 169069210 169960361 wc-ww ERR2268535_.trimmed.mdup.bam.RData.8
chr5 170031118 170093461 169607208 170546598 ww-wc ERR2268535_.trimmed.mdup.bam.RData.9
chr6 64076436 64169551 57658720 69671021 wc-ww ERR2268535_.trimmed.mdup.bam.RData.10
chr14 27979499 28620315 26812444 32261428 wc-cc ERR2268535_.trimmed.mdup.bam.RData.11
chr14 29314895 29378121 28787633 30231669 cc-wc ERR2268535_.trimmed.mdup.bam.RData.12
chr14 57981071 58417873 57422351 59330075 wc-ww ERR2268535_.trimmed.mdup.bam.RData.13
chr17 31802298 32461171 30447389 33838903 wc-ww ERR2268535_.trimmed.mdup.bam.RData.14
chr17 33982636 34048635 32461171 34946941 ww-wc ERR2268535_.trimmed.mdup.bam.RData.15
chr17 37315835 37368613 34172895 45327379 wc-ww ERR2268535_.trimmed.mdup.bam.RData.16
chr18 15392793 16525944 15085358 21216501 wc-cc ERR2268535_.trimmed.mdup.bam.RData.17
chr21 10641429 13227638 10420592 13889270 wc-ww ERR2268535_.trimmed.mdup.bam.RData.18
chr22 24303516 24551134 23776275 24779313 wc-cc ERR2268535_.trimmed.mdup.bam.RData.19
chr1 173055350 173234997 171985112 174637726 wc-ww ERR2268536_.trimmed.mdup.bam.RData.1
chr5 58111894 58896128 57053746 60000876 ww-wc ERR2268536_.trimmed.mdup.bam.RData.2
chr8 12673464 12798624 11360675 14264058 wc-cc ERR2268536_.trimmed.mdup.bam.RData.3
chr8 61903123 62363895 30774282 69717995 cc-wc ERR2268536_.trimmed.mdup.bam.RData.4
chr11 76487406 77445000 75486048 79106544 wc-cc ERR2268536_.trimmed.mdup.bam.RData.5
chr15 24347768 24576499 17021470 26154992 wc-cc ERR2268536_.trimmed.mdup.bam.RData.6
chr16 34227970 34574097 24385421 46387955 cc-ww ERR2268536_.trimmed.mdup.bam.RData.7
chr16 46391430 46409088 34227899 50356655 ww-cc ERR2268536_.trimmed.mdup.bam.RData.8
chr20 36570430 37292066 35771716 38079576 wc-ww ERR2268536_.trimmed.mdup.bam.RData.9
chrX 3409050 3986057 456775 5170193 wc-cc ERR2268536_.trimmed.mdup.bam.RData.10
chr1 119888361 119973675 118975792 123598654 wc-ww ERR2268537_.trimmed.mdup.bam.RData.1
chr1 149849362 150172349 145881366 157406740 ww-cc ERR2268537_.trimmed.mdup.bam.RData.2
chr4 146653497 147254215 144903338 148560140 ww-wc ERR2268537_.trimmed.mdup.bam.RData.3
chr5 15994523 16326156 12329827 21257442 wc-cc ERR2268537_.trimmed.mdup.bam.RData.4
chr5 22252946 22424747 21050215 24183922 cc-wc ERR2268537_.trimmed.mdup.bam.RData.5
chr5 32467890 32550006 31336290 33239792 wc-cc ERR2268537_.trimmed.mdup.bam.RData.6
chr5 157494409 158211311 156864637 159004952 cc-wc ERR2268537_.trimmed.mdup.bam.RData.7
chr6 117317772 117371623 113881720 124617298 wc-cc ERR2268537_.trimmed.mdup.bam.RData.8
chr6 145240638 145338387 143452947 145880547 cc-wc ERR2268537_.trimmed.mdup.bam.RData.9
chr7 26221359 26243618 20047026 36194757 wc-ww ERR2268537_.trimmed.mdup.bam.RData.10
chr8 7149136 8502191 3946183 9963155 ww-cc ERR2268537_.trimmed.mdup.bam.RData.11
chr8 12566089 12892418 10970245 15182595 cc-wc ERR2268537_.trimmed.mdup.bam.RData.12
chr9 73274870 73458952 35457126 77570897 wc-ww ERR2268537_.trimmed.mdup.bam.RData.13
chr9 104631779 104803235 103712944 107475852 ww-wc ERR2268537_.trimmed.mdup.bam.RData.14
chr11 108395247 108640783 87959256 119236773 ww-wc ERR2268537_.trimmed.mdup.bam.RData.15
chr11 118443720 118918185 115322264 121586190 wc-ww ERR2268537_.trimmed.mdup.bam.RData.16
chr11 123232363 124029120 120846687 125698094 ww-wc ERR2268537_.trimmed.mdup.bam.RData.17
chr12 128589007 129284763 127526625 130311465 ww-wc ERR2268537_.trimmed.mdup.bam.RData.18
chr13 76541446 76569863 75975936 76982111 ww-wc ERR2268537_.trimmed.mdup.bam.RData.19
chr13 82334218 82802000 78184108 83441538 wc-ww ERR2268537_.trimmed.mdup.bam.RData.20
chr13 84565734 84931603 83441486 86155967 ww-wc ERR2268537_.trimmed.mdup.bam.RData.21
chr14 62308757 62778036 61657417 64266266 wc-ww ERR2268537_.trimmed.mdup.bam.RData.22
chr15 42770805 43334074 40936972 45840408 wc-ww ERR2268537_.trimmed.mdup.bam.RData.23
chr15 50197683 50476350 47342489 51618227 ww-wc ERR2268537_.trimmed.mdup.bam.RData.24
chr16 46383814 47176486 34055787 50260666 wc-cc ERR2268537_.trimmed.mdup.bam.RData.25
chr18 71435018 71908145 69167064 72655214 ww-wc ERR2268537_.trimmed.mdup.bam.RData.26
chr21 29919606 30154295 29567614 31302040 wc-cc ERR2268537_.trimmed.mdup.bam.RData.27
chrX 148827799 149275820 146117906 155990657 ww-wc ERR2268537_.trimmed.mdup.bam.RData.28
chr1 52440612 52937927 48195933 82333962 wc-cc ERR2268538_.trimmed.mdup.bam.RData.1
chr3 88988534 89893564 87721772 93930650 wc-ww ERR2268538_.trimmed.mdup.bam.RData.2
chr16 31928519 32080627 28066142 89995702 wc-ww ERR2268538_.trimmed.mdup.bam.RData.3
chr16 36260189 46388667 646867 46441865 ww-wc ERR2268538_.trimmed.mdup.bam.RData.4
chr17 42588856 44150781 41128887 46137430 wc-cc ERR2268538_.trimmed.mdup.bam.RData.5
chr20 14076421 14119677 12513077 15123260 wc-ww ERR2268538_.trimmed.mdup.bam.RData.6
chr20 15525712 16003050 14076387 17680098 ww-cc ERR2268538_.trimmed.mdup.bam.RData.7
chr1 146267643 146844082 125179515 149497707 ww-cc ERR2268539_.trimmed.mdup.bam.RData.1
chr1 148367037 149497612 146267569 152903612 cc-ww ERR2268539_.trimmed.mdup.bam.RData.2
chr2 101476004 101782954 100952274 102550600 wc-ww ERR2268539_.trimmed.mdup.bam.RData.3
chr2 102741990 102782566 101782954 102976178 ww-wc ERR2268539_.trimmed.mdup.bam.RData.4
chr6 73042695 73141414 72450504 74108402 cc-wc ERR2268539_.trimmed.mdup.bam.RData.5
chr8 11925595 12552247 10607575 13003026 ww-wc ERR2268539_.trimmed.mdup.bam.RData.6
chr9 38538034 38992511 38153617 41077818 cc-wc ERR2268539_.trimmed.mdup.bam.RData.7
chr9 64108625 65441096 41652889 68528047 wc-cc ERR2268539_.trimmed.mdup.bam.RData.8
chr12 20226162 20645623 19262668 23638281 wc-cc ERR2268539_.trimmed.mdup.bam.RData.9
chr12 24199811 24256822 23637948 24553560 cc-wc ERR2268539_.trimmed.mdup.bam.RData.10
chr13 63868606 64030485 63197903 64687750 wc-cc ERR2268539_.trimmed.mdup.bam.RData.11
chr13 77796247 78069860 76856762 78385198 cc-wc ERR2268539_.trimmed.mdup.bam.RData.12
chr14 20386687 20497823 18978184 21128843 wc-cc ERR2268539_.trimmed.mdup.bam.RData.13
chr15 71039172 71139846 70810440 71517249 wc-ww ERR2268539_.trimmed.mdup.bam.RData.14
chr15 71768519 71890395 71351659 72136442 ww-wc ERR2268539_.trimmed.mdup.bam.RData.15
chr15 95799575 95811688 95326047 96052359 wc-cc ERR2268539_.trimmed.mdup.bam.RData.16
chr19 4078925 4588567 2620578 5388926 ww-wc ERR2268539_.trimmed.mdup.bam.RData.17
chr1 145999756 146641642 144553373 149402257 ww-cc ERR2268540_.trimmed.mdup.bam.RData.1
chr1 149197311 149402173 145999675 152143515 cc-ww ERR2268540_.trimmed.mdup.bam.RData.2
chr3 91530371 91982002 87207049 93470706 cc-ww ERR2268540_.trimmed.mdup.bam.RData.3
chr3 93470804 93722548 93470644 97304531 ww-cc ERR2268540_.trimmed.mdup.bam.RData.4
chr8 101856167 102053551 81615584 102609072 ww-wc ERR2268540_.trimmed.mdup.bam.RData.5
chr8 124080140 124357603 123177916 124858849 wc-cc ERR2268540_.trimmed.mdup.bam.RData.6
chr8 124907452 124950972 124604359 125193799 cc-wc ERR2268540_.trimmed.mdup.bam.RData.7
chr9 117671726 117789253 117036853 118363465 wc-cc ERR2268540_.trimmed.mdup.bam.RData.8
chr9 118883905 119179631 118290275 119588789 cc-wc ERR2268540_.trimmed.mdup.bam.RData.9
chr10 75243799 75432280 74773053 76348330 wc-ww ERR2268540_.trimmed.mdup.bam.RData.10
chr10 77021847 77107661 75674357 77900534 ww-wc ERR2268540_.trimmed.mdup.bam.RData.11
chr11 111916979 112006274 111106699 112492336 wc-ww ERR2268540_.trimmed.mdup.bam.RData.12
chr11 113268135 113386189 112282761 113970421 ww-wc ERR2268540_.trimmed.mdup.bam.RData.13
chr13 18930689 19379447 16454840 20067561 wc-ww ERR2268540_.trimmed.mdup.bam.RData.14
chr15 24340192 24520429 23685893 26454684 ww-wc ERR2268540_.trimmed.mdup.bam.RData.15
chr15 56292058 56566323 55669463 57445740 wc-cc ERR2268540_.trimmed.mdup.bam.RData.16
chr17 31194082 31383440 30338268 82960603 wc-cc ERR2268540_.trimmed.mdup.bam.RData.17
chr17 32403745 32470215 270329 33610453 cc-wc ERR2268540_.trimmed.mdup.bam.RData.18
chr18 46173946 46573746 45710989 47252606 cc-wc ERR2268540_.trimmed.mdup.bam.RData.19
chr20 2123358 2348348 1426020 55406505 wc-ww ERR2268540_.trimmed.mdup.bam.RData.20
chr20 2953910 2978964 191370 3541498 ww-wc ERR2268540_.trimmed.mdup.bam.RData.21
chr20 39493239 39666795 38565995 48080873 wc-ww ERR2268540_.trimmed.mdup.bam.RData.22
chr21 13799657 14198275 10149713 14778405 wc-cc ERR2268540_.trimmed.mdup.bam.RData.23
chrX 1746168 2855313 779394 4097380 wc-cc ERR2268540_.trimmed.mdup.bam.RData.24
chr1 145895202 146541372 124579451 149479880 ww-cc ERR2268541_.trimmed.mdup.bam.RData.1
chr1 148425635 149479780 145895111 152681227 cc-ww ERR2268541_.trimmed.mdup.bam.RData.2
chr2 129422537 130734684 128893762 131557653 ww-wc ERR2268541_.trimmed.mdup.bam.RData.3
chr2 132270885 132448442 22505 133664480 wc-ww ERR2268541_.trimmed.mdup.bam.RData.4
chr5 117694795 118155545 117083068 118873555 wc-cc ERR2268541_.trimmed.mdup.bam.RData.5
chr5 119186935 119544839 118634829 119939266 cc-wc ERR2268541_.trimmed.mdup.bam.RData.6
chr8 106201425 106541761 105717447 107100075 ww-wc ERR2268541_.trimmed.mdup.bam.RData.7
chr8 115083511 115210003 114765448 145007852 wc-cc ERR2268541_.trimmed.mdup.bam.RData.8
chr8 115970250 115981982 193232 117105663 cc-wc ERR2268541_.trimmed.mdup.bam.RData.9
chr9 119633335 119799384 119325266 121011107 wc-cc ERR2268541_.trimmed.mdup.bam.RData.10
chr9 121011107 121111149 120189519 121496013 cc-wc ERR2268541_.trimmed.mdup.bam.RData.11
chr10 112902240 112949562 112160663 113380623 ww-wc ERR2268541_.trimmed.mdup.bam.RData.12
chr16 34238183 34582999 28589933 37523396 ww-cc ERR2268541_.trimmed.mdup.bam.RData.13
chr16 46398929 46683388 46380852 49851126 cc-ww ERR2268541_.trimmed.mdup.bam.RData.14
chr21 10635943 13319715 10356434 14270892 wc-ww ERR2268541_.trimmed.mdup.bam.RData.15
chr22 12392331 12437099 11296766 22685705 cc-ww ERR2268541_.trimmed.mdup.bam.RData.16
chr1 145219530 146374880 124329279 150112575 ww-cc ERR2268542_.trimmed.mdup.bam.RData.1
chr1 148381165 150112475 145219435 152759972 cc-ww ERR2268542_.trimmed.mdup.bam.RData.2
chr1 229029754 229123909 228468985 229629043 ww-wc ERR2268542_.trimmed.mdup.bam.RData.3
chr2 129993201 130690287 127522237 143104721 wc-cc ERR2268542_.trimmed.mdup.bam.RData.4
chr2 237558832 237832599 236629151 238441737 cc-wc ERR2268542_.trimmed.mdup.bam.RData.5
chr3 135525041 135533360 134977046 136058388 wc-cc ERR2268542_.trimmed.mdup.bam.RData.6
chr3 136682372 136833578 136046544 138074382 cc-wc ERR2268542_.trimmed.mdup.bam.RData.7
chr3 167404633 167482160 167185343 168152929 wc-cc ERR2268542_.trimmed.mdup.bam.RData.8
chr3 168152929 168703574 167482160 169277982 cc-wc ERR2268542_.trimmed.mdup.bam.RData.9
chr4 26035377 26077442 25461901 26489150 wc-ww ERR2268542_.trimmed.mdup.bam.RData.10
chr4 26911667 27463917 26035284 28403521 ww-cc ERR2268542_.trimmed.mdup.bam.RData.11
chr4 31385710 31411245 29784814 32036830 cc-wc ERR2268542_.trimmed.mdup.bam.RData.12
chr4 32719194 32979949 32036752 189939387 wc-cc ERR2268542_.trimmed.mdup.bam.RData.13
chr4 33745315 33797961 33533286 34850156 cc-ww ERR2268542_.trimmed.mdup.bam.RData.14
chr4 34851657 35120687 33769996 36169947 ww-cc ERR2268542_.trimmed.mdup.bam.RData.15
chr4 35836189 36169849 35345341 36770157 cc-wc ERR2268542_.trimmed.mdup.bam.RData.16
chr6 64121944 65081992 63700032 65681812 ww-wc ERR2268542_.trimmed.mdup.bam.RData.17
chr6 68738234 68842569 67837794 69887918 wc-cc ERR2268542_.trimmed.mdup.bam.RData.18
chr6 70223235 70257974 69598055 70933108 cc-wc ERR2268542_.trimmed.mdup.bam.RData.19
chr6 91828864 91914724 91207164 92702722 wc-ww ERR2268542_.trimmed.mdup.bam.RData.20
chr6 92702722 92784049 91914724 93310581 ww-wc ERR2268542_.trimmed.mdup.bam.RData.21
chr6 136591351 136652881 136089211 137640534 wc-cc ERR2268542_.trimmed.mdup.bam.RData.22
chr6 137614467 137670244 81408197 137853818 cc-wc ERR2268542_.trimmed.mdup.bam.RData.23
chr7 57469418 57704354 56662315 62349827 cc-wc ERR2268542_.trimmed.mdup.bam.RData.24
chr7 62403203 62629763 58026446 63227169 wc-cc ERR2268542_.trimmed.mdup.bam.RData.25
chr8 6524415 8136011 6248080 8883338 cc-wc ERR2268542_.trimmed.mdup.bam.RData.26
chr8 11978731 12746239 11451860 13034950 wc-cc ERR2268542_.trimmed.mdup.bam.RData.27
chr9 67824047 68337551 63817880 68818230 wc-ww ERR2268542_.trimmed.mdup.bam.RData.28
chr11 113772014 114077972 113202471 114264264 cc-wc ERR2268542_.trimmed.mdup.bam.RData.29
chr11 117798869 117924190 117604764 118833565 wc-cc ERR2268542_.trimmed.mdup.bam.RData.30
chrX 2288309 2893693 404424 3527404 wc-cc ERR2268542_.trimmed.mdup.bam.RData.31
chr2 2226974 2473780 63274 45182885 wc-ww ERR2268543_.trimmed.mdup.bam.RData.1
chr4 159206728 159344836 158529818 160814172 wc-ww ERR2268543_.trimmed.mdup.bam.RData.2
chr8 119046225 119215332 118373244 121228937 wc-cc ERR2268543_.trimmed.mdup.bam.RData.3
chr8 122164393 122271041 121088302 125173513 cc-ww ERR2268543_.trimmed.mdup.bam.RData.4
chr11 119651430 119908533 118422111 121651371 wc-ww ERR2268543_.trimmed.mdup.bam.RData.5
chr11 122024725 122204658 120768775 123106424 ww-wc ERR2268543_.trimmed.mdup.bam.RData.6
chr17 27536888 27633767 9653253 46025249 wc-ww ERR2268543_.trimmed.mdup.bam.RData.7
chr20 22548387 22578051 21553676 24134510 wc-ww ERR2268543_.trimmed.mdup.bam.RData.8
chr20 24892124 25264708 23657288 29782803 ww-wc ERR2268543_.trimmed.mdup.bam.RData.9
chr22 17308561 17800620 12639147 20253524 wc-cc ERR2268543_.trimmed.mdup.bam.RData.10
chr22 19992315 20544978 17750181 22374564 cc-wc ERR2268543_.trimmed.mdup.bam.RData.11
chr1 24404069 24448029 23592104 24883605 wc-cc ERR2268544_.trimmed.mdup.bam.RData.1
chr1 25386040 25527273 24883521 26179129 cc-wc ERR2268544_.trimmed.mdup.bam.RData.2
chr1 41861872 41959041 41042982 248754380 wc-ww ERR2268544_.trimmed.mdup.bam.RData.3
chr1 43094661 43316087 1147227 44223849 ww-wc ERR2268544_.trimmed.mdup.bam.RData.4
chr1 165507474 165819643 165069690 166397548 wc-cc ERR2268544_.trimmed.mdup.bam.RData.5
chr2 201262021 201410473 153248485 204122630 cc-wc ERR2268544_.trimmed.mdup.bam.RData.6
chr3 14865807 15050945 13967366 15584287 wc-cc ERR2268544_.trimmed.mdup.bam.RData.7
chr3 85885454 85886093 79644548 86256834 cc-wc ERR2268544_.trimmed.mdup.bam.RData.8
chr3 153069129 153075810 152497522 153995056 wc-cc ERR2268544_.trimmed.mdup.bam.RData.9
chr3 154294558 154719025 153744084 155256900 cc-wc ERR2268544_.trimmed.mdup.bam.RData.10
chr4 134443101 134571153 134163594 134861027 cc-wc ERR2268544_.trimmed.mdup.bam.RData.11
chr6 59783950 60269385 58031778 170463527 wc-cc ERR2268544_.trimmed.mdup.bam.RData.12
chr6 61182917 61208281 42590158 61770293 cc-wc ERR2268544_.trimmed.mdup.bam.RData.13
chr7 53909715 53934850 53533085 54653425 wc-cc ERR2268544_.trimmed.mdup.bam.RData.14
chr7 54925420 54956537 48469 55953339 cc-wc ERR2268544_.trimmed.mdup.bam.RData.15
chr7 57428801 57461676 55873435 57934371 wc-ww ERR2268544_.trimmed.mdup.bam.RData.16
chr7 60422789 60919108 57461676 61781769 ww-wc ERR2268544_.trimmed.mdup.bam.RData.17
chr7 108428575 108661567 107723193 109315390 wc-ww ERR2268544_.trimmed.mdup.bam.RData.18
chr7 109580221 109886115 108815935 110553019 ww-wc ERR2268544_.trimmed.mdup.bam.RData.19
chr8 7063888 7365093 6737226 8493607 ww-wc ERR2268544_.trimmed.mdup.bam.RData.20
chr8 11895085 12719911 10572785 13357587 wc-ww ERR2268544_.trimmed.mdup.bam.RData.21
chr11 8180648 8200468 7491653 8813493 wc-cc ERR2268544_.trimmed.mdup.bam.RData.22
chr11 8813493 8962957 8200468 9330847 cc-wc ERR2268544_.trimmed.mdup.bam.RData.23
chr11 24320964 24533179 23322456 25953451 wc-cc ERR2268544_.trimmed.mdup.bam.RData.24
chr12 15073102 15337398 13773368 16094349 wc-ww ERR2268544_.trimmed.mdup.bam.RData.25
chr12 16338804 16460275 15337398 17443733 ww-wc ERR2268544_.trimmed.mdup.bam.RData.26
chr13 18602619 18701895 16070166 19369396 wc-ww ERR2268544_.trimmed.mdup.bam.RData.27
chr18 54786010 55012106 54048079 55790959 cc-wc ERR2268544_.trimmed.mdup.bam.RData.28
chr21 10762245 10809172 9959108 15856335 ww-cc ERR2268544_.trimmed.mdup.bam.RData.29
chr22 16240773 16786790 10941143 17765678 wc-cc ERR2268544_.trimmed.mdup.bam.RData.30
