seqnames start end CI.start CI.end genoT filenames
chr14 63317665 63445989 60840310 64933273 wc-ww ERR2268590_.trimmed.mdup.bam.RData.9
chr15 31948343 31953196 31122241 33324891 wc-ww ERR2268590_.trimmed.mdup.bam.RData.10
chr20 52680059 53199133 50835822 55234208 wc-ww ERR2268590_.trimmed.mdup.bam.RData.11
chr3 85352036 97075560 80509470 101846590 wc-ww ERR2268591_.trimmed.mdup.bam.RData.1
chr6 40506047 44752077 29301675 51411124 ww-wc ERR2268591_.trimmed.mdup.bam.RData.2
chr12 27446744 27973030 23263603 33546248 cc-wc ERR2268591_.trimmed.mdup.bam.RData.3
chr1 122583004 123116694 119933988 147614238 ww-wc ERR2268592_.trimmed.mdup.bam.RData.1
chr1 151407534 151513130 147614149 152277441 wc-ww ERR2268592_.trimmed.mdup.bam.RData.2
chr2 129793837 130344495 129338272 130773755 cc-wc ERR2268592_.trimmed.mdup.bam.RData.3
chr2 134600532 135436402 66945 136446539 wc-cc ERR2268592_.trimmed.mdup.bam.RData.4
chr4 82691029 82999924 81722025 83611427 ww-wc ERR2268592_.trimmed.mdup.bam.RData.5
chr5 130101021 130860922 128975575 133391213 wc-cc ERR2268592_.trimmed.mdup.bam.RData.6
chr5 135356684 135373367 133083157 135527440 cc-wc ERR2268592_.trimmed.mdup.bam.RData.7
chr8 6771433 6979671 5531199 8670718 wc-cc ERR2268592_.trimmed.mdup.bam.RData.8
chr8 11892263 11909391 11442416 13210854 cc-wc ERR2268592_.trimmed.mdup.bam.RData.9
chr9 71001862 71011204 70612372 73613555 wc-ww ERR2268592_.trimmed.mdup.bam.RData.10
chr9 75549862 75727271 74287579 76170649 ww-wc ERR2268592_.trimmed.mdup.bam.RData.11
chr11 120606572 120718149 119985440 120959825 wc-ww ERR2268592_.trimmed.mdup.bam.RData.12
chr16 31831875 34584662 30350783 34592805 ww-cc ERR2268592_.trimmed.mdup.bam.RData.13
chr16 46400827 47111221 46394879 48928929 cc-ww ERR2268592_.trimmed.mdup.bam.RData.14
chrX 8075210 8090151 2731240 9475792 wc-ww ERR2268592_.trimmed.mdup.bam.RData.15
chr2 23093990 23540812 22615001 24959549 cc-wc ERR2268593_.trimmed.mdup.bam.RData.1
chr6 128537394 128648158 125347557 131255211 cc-ww ERR2268593_.trimmed.mdup.bam.RData.2
chr7 47244990 47456387 46465426 48038977 wc-ww ERR2268593_.trimmed.mdup.bam.RData.3
chr8 51156365 51553413 50402648 51950399 cc-wc ERR2268593_.trimmed.mdup.bam.RData.4
chr9 100056624 100451331 99459758 101144986 wc-cc ERR2268593_.trimmed.mdup.bam.RData.5
chr12 57534092 57713508 57098497 57991562 wc-ww ERR2268593_.trimmed.mdup.bam.RData.6
chr13 83997459 84161953 82276487 84687755 wc-cc ERR2268593_.trimmed.mdup.bam.RData.7
chr15 80773186 80883912 80699638 82025184 ww-wc ERR2268593_.trimmed.mdup.bam.RData.8
chr19 38935591 39415516 38379809 40533862 wc-ww ERR2268593_.trimmed.mdup.bam.RData.9
chr20 30165506 30935703 26241894 31964268 wc-cc ERR2268593_.trimmed.mdup.bam.RData.10
chr1 58108193 58498112 57844240 59105825 ww-wc ERR2268594_.trimmed.mdup.bam.RData.1
chr2 57176745 57392837 56986081 58043886 ww-wc ERR2268594_.trimmed.mdup.bam.RData.2
chr4 6548449 6562401 5813213 6918756 cc-wc ERR2268594_.trimmed.mdup.bam.RData.3
chr4 76568776 76786691 75999885 77279240 wc-cc ERR2268594_.trimmed.mdup.bam.RData.4
chr4 130955686 131017970 130285658 131653471 cc-wc ERR2268594_.trimmed.mdup.bam.RData.5
chr6 131149008 131413680 130380258 132051101 ww-wc ERR2268594_.trimmed.mdup.bam.RData.6
chr8 6971848 8325946 5750121 8605282 wc-cc ERR2268594_.trimmed.mdup.bam.RData.7
chr8 12560792 12577375 11561551 13123154 cc-wc ERR2268594_.trimmed.mdup.bam.RData.8
chr9 35915182 40920341 35440433 65395089 ww-wc ERR2268594_.trimmed.mdup.bam.RData.9
chr9 64086580 70602499 62039341 71101543 wc-ww ERR2268594_.trimmed.mdup.bam.RData.10
chr11 40805134 40817148 39986026 41561645 cc-wc ERR2268594_.trimmed.mdup.bam.RData.11
chr18 56728860 57109241 54663266 57286220 wc-cc ERR2268594_.trimmed.mdup.bam.RData.12
chr20 23887178 28826162 23571237 29255200 ww-wc ERR2268594_.trimmed.mdup.bam.RData.13
chr20 30255846 34095895 28455238 34643579 wc-ww ERR2268594_.trimmed.mdup.bam.RData.14
chr22 32284928 32543760 30985835 32886086 wc-cc ERR2268594_.trimmed.mdup.bam.RData.15
chr1 119559416 122679610 119215255 149966265 cc-wc ERR2268595_.trimmed.mdup.bam.RData.1
chr1 148933104 151066267 146024875 152283351 wc-cc ERR2268595_.trimmed.mdup.bam.RData.2
chr4 125496478 126072153 124732823 127050025 wc-ww ERR2268595_.trimmed.mdup.bam.RData.3
chr5 41869209 42023403 41270217 42438175 wc-cc ERR2268595_.trimmed.mdup.bam.RData.4
chr6 48724044 49539123 47365842 51003390 wc-cc ERR2268595_.trimmed.mdup.bam.RData.5
chr7 118633673 118747685 118075637 120441702 wc-cc ERR2268595_.trimmed.mdup.bam.RData.6
chr8 82404160 82994379 81397498 83610809 wc-cc ERR2268595_.trimmed.mdup.bam.RData.7
chr9 35735073 40884079 35316112 64453594 ww-wc ERR2268595_.trimmed.mdup.bam.RData.8
chr9 64058702 70908167 43766065 71494772 wc-ww ERR2268595_.trimmed.mdup.bam.RData.9
chr10 9140203 9214101 8031817 10087431 ww-wc ERR2268595_.trimmed.mdup.bam.RData.10
chr12 80568837 80781115 80300932 81420006 cc-wc ERR2268595_.trimmed.mdup.bam.RData.11
chr8 31480948 31554182 30883805 33883447 ww-wc ERR2268596_.trimmed.mdup.bam.RData.1
chr9 87587943 88210872 86698029 88963487 wc-ww ERR2268596_.trimmed.mdup.bam.RData.2
chr10 114553350 114641484 112259939 116137071 wc-cc ERR2268596_.trimmed.mdup.bam.RData.3
chr11 90142138 91060711 88586406 92074760 wc-cc ERR2268596_.trimmed.mdup.bam.RData.4
chr22 37194264 37633907 36152151 46200706 wc-cc ERR2268596_.trimmed.mdup.bam.RData.5
chr1 56603248 56827805 56054578 57303275 wc-cc ERR2268597_.trimmed.mdup.bam.RData.1
chr1 119617188 121743637 119023364 122978601 cc-wc ERR2268597_.trimmed.mdup.bam.RData.2
chr1 148522982 150185525 146013612 150791512 wc-cc ERR2268597_.trimmed.mdup.bam.RData.3
chr2 109317582 110158397 107406047 116757566 ww-wc ERR2268597_.trimmed.mdup.bam.RData.4
chr8 6941753 7790236 6261332 8630374 cc-wc ERR2268597_.trimmed.mdup.bam.RData.5
chr8 11985098 12704996 11633115 13057073 wc-cc ERR2268597_.trimmed.mdup.bam.RData.6
chr1 121563695 121773354 119689988 123387082 ww-wc ERR2268598_.trimmed.mdup.bam.RData.1
chr1 148560233 149947477 145953648 150914349 wc-ww ERR2268598_.trimmed.mdup.bam.RData.2
chr8 7106653 8895196 6160332 10601045 cc-wc ERR2268598_.trimmed.mdup.bam.RData.3
chr8 12920408 12941557 11026285 13375315 wc-cc ERR2268598_.trimmed.mdup.bam.RData.4
chr11 106831586 106835624 105474735 107197847 ww-wc ERR2268598_.trimmed.mdup.bam.RData.5
chr12 105099737 105174525 104432343 105611559 wc-ww ERR2268598_.trimmed.mdup.bam.RData.6
chr14 82193706 82416211 81093460 84078496 wc-ww ERR2268598_.trimmed.mdup.bam.RData.7
chr14 87853392 87925813 85391656 88137251 ww-wc ERR2268598_.trimmed.mdup.bam.RData.8
chr16 34576505 34743584 31408552 46388722 cc-wc ERR2268598_.trimmed.mdup.bam.RData.9
chr17 50262590 50328137 49852550 52136184 wc-cc ERR2268598_.trimmed.mdup.bam.RData.10
chr19 10357705 10533351 9720205 11336049 wc-cc ERR2268598_.trimmed.mdup.bam.RData.11
chr2 129804040 130207265 129365053 131370691 cc-wc ERR2268599_.trimmed.mdup.bam.RData.1
chr2 131323722 131587562 130801246 131999370 wc-cc ERR2268599_.trimmed.mdup.bam.RData.2
chr5 36584133 36708559 36168675 38451182 wc-ww ERR2268599_.trimmed.mdup.bam.RData.3
chr8 7122987 7411392 6891415 8516479 wc-ww ERR2268599_.trimmed.mdup.bam.RData.4
chr8 12142948 12376301 10125050 12811802 ww-cc ERR2268599_.trimmed.mdup.bam.RData.5
chr12 24486895 24531531 23933987 25032924 ww-wc ERR2268599_.trimmed.mdup.bam.RData.6
chr14 26866755 27167860 26705097 28420380 wc-cc ERR2268599_.trimmed.mdup.bam.RData.7
chr16 30847999 34574244 27403017 34595103 cc-ww ERR2268599_.trimmed.mdup.bam.RData.8
chr16 46401507 46818890 34595478 48694227 ww-cc ERR2268599_.trimmed.mdup.bam.RData.9
chr17 35155309 35376319 34806674 35566711 cc-wc ERR2268599_.trimmed.mdup.bam.RData.10
chr1 29379946 29508759 29134187 30009880 wc-cc ERR2268600_.trimmed.mdup.bam.RData.1
chr1 120181145 122278175 119718421 122953061 cc-wc ERR2268600_.trimmed.mdup.bam.RData.2
chr8 6574171 6777470 6236753 8240838 cc-wc ERR2268600_.trimmed.mdup.bam.RData.3
chr8 12538370 12648040 11439724 12942811 wc-cc ERR2268600_.trimmed.mdup.bam.RData.4
chr12 7267720 7737866 6191727 10916311 wc-ww ERR2268600_.trimmed.mdup.bam.RData.5
chr12 15209955 15226288 14611664 15755471 ww-wc ERR2268600_.trimmed.mdup.bam.RData.6
chr15 54015999 54188558 53568747 55088607 wc-cc ERR2268600_.trimmed.mdup.bam.RData.7
chr16 31677858 32816406 31298045 34595063 cc-ww ERR2268600_.trimmed.mdup.bam.RData.8
chr16 46399640 46705084 34943614 48906631 ww-cc ERR2268600_.trimmed.mdup.bam.RData.9
chr1 48372635 49245260 47516570 50066013 wc-cc ERR2268601_.trimmed.mdup.bam.RData.1
chr1 93292402 93402087 92373320 93974777 cc-wc ERR2268601_.trimmed.mdup.bam.RData.2
chr9 131612749 131616769 130766199 132508444 cc-wc ERR2268601_.trimmed.mdup.bam.RData.3
chr11 40513547 40762314 39361786 41408601 wc-cc ERR2268601_.trimmed.mdup.bam.RData.4
chr13 53032602 53287998 52723527 53541714 wc-cc ERR2268601_.trimmed.mdup.bam.RData.5
chrX 19961297 20154112 15377807 25408601 cc-ww ERR2268601_.trimmed.mdup.bam.RData.6
chr2 104498570 104833476 102662875 106019947 wc-cc ERR2268602_.trimmed.mdup.bam.RData.1
chr7 124036707 124152745 122682205 126160234 wc-cc ERR2268602_.trimmed.mdup.bam.RData.2
chr8 7416415 8384117 6154906 8913365 wc-ww ERR2268602_.trimmed.mdup.bam.RData.3
chr8 12434938 12552254 11919682 12899635 ww-wc ERR2268602_.trimmed.mdup.bam.RData.4
chr9 36590700 39834765 36164019 42789103 ww-wc ERR2268602_.trimmed.mdup.bam.RData.5
chr9 66787634 70149650 62570630 70362565 wc-ww ERR2268602_.trimmed.mdup.bam.RData.6
chr13 60608032 60652558 59842780 61135241 cc-wc ERR2268602_.trimmed.mdup.bam.RData.7
chr20 24369557 27107537 24161710 29384666 ww-wc ERR2268602_.trimmed.mdup.bam.RData.8
chr20 31578397 34209990 87566 34932481 wc-ww ERR2268602_.trimmed.mdup.bam.RData.9
chrX 98993882 99311971 93312646 102748940 ww-cc ERR2268602_.trimmed.mdup.bam.RData.10
chr1 96775420 96932163 96615304 97924460 wc-cc ERR2268603_.trimmed.mdup.bam.RData.1
chr1 122536108 123175947 119828911 124040370 cc-wc ERR2268603_.trimmed.mdup.bam.RData.2
chr1 148387602 149888879 145921765 150520509 wc-cc ERR2268603_.trimmed.mdup.bam.RData.3
chr2 85921239 89673319 85508012 91758442 cc-wc ERR2268603_.trimmed.mdup.bam.RData.4
chr2 91912942 97758477 89189792 98297833 wc-cc ERR2268603_.trimmed.mdup.bam.RData.5
chr2 126857370 130143639 126314323 130378123 cc-wc ERR2268603_.trimmed.mdup.bam.RData.6
chr2 131512666 133596081 130140638 133981041 wc-cc ERR2268603_.trimmed.mdup.bam.RData.7
chr3 96134877 96238983 95109119 97849057 ww-wc ERR2268603_.trimmed.mdup.bam.RData.8
chr7 56162898 56306914 54729631 57193146 ww-wc ERR2268603_.trimmed.mdup.bam.RData.9
chr7 121647020 121740639 120685824 122171797 wc-cc ERR2268603_.trimmed.mdup.bam.RData.10
chr8 7157497 8333913 6718303 9052446 wc-cc ERR2268603_.trimmed.mdup.bam.RData.11
chr8 11930891 13104985 11509350 13833687 cc-wc ERR2268603_.trimmed.mdup.bam.RData.12
chr10 47440373 48306745 47045064 48985743 wc-cc ERR2268603_.trimmed.mdup.bam.RData.13
chr12 54999682 55213544 50765810 59710011 cc-ww ERR2268603_.trimmed.mdup.bam.RData.14
chr20 18198664 18416060 17742543 19788167 cc-wc ERR2268603_.trimmed.mdup.bam.RData.15
chrX 5991213 6493257 645625 7394780 wc-ww ERR2268603_.trimmed.mdup.bam.RData.16
chr1 120566868 122340053 119754547 124220556 ww-wc ERR2268604_.trimmed.mdup.bam.RData.1
chr4 50222462 50709562 48525197 52513386 cc-wc ERR2268604_.trimmed.mdup.bam.RData.2
chr6 31946910 32210372 29771589 34081475 wc-cc ERR2268604_.trimmed.mdup.bam.RData.3
chr8 6934396 8361622 6700604 9162468 wc-ww ERR2268604_.trimmed.mdup.bam.RData.4
chr8 11762619 12596913 11445727 13035013 ww-wc ERR2268604_.trimmed.mdup.bam.RData.5
chr14 89102258 89465620 88230480 90000167 ww-wc ERR2268604_.trimmed.mdup.bam.RData.6
chrX 111494980 112167600 108334868 117474596 cc-ww ERR2268604_.trimmed.mdup.bam.RData.7
chr12 114664096 114882854 111055366 115611842 cc-ww ERR2268605_.trimmed.mdup.bam.RData.1
chr14 80330445 80408264 79546158 81515422 wc-ww ERR2268605_.trimmed.mdup.bam.RData.2
chr17 57917002 58335549 56669580 60050611 cc-wc ERR2268605_.trimmed.mdup.bam.RData.3
chr2 34458429 34937141 33128875 36379550 ww-wc ERR2268606_.trimmed.mdup.bam.RData.1
chr4 36730642 37085616 36056577 37499680 wc-ww ERR2268606_.trimmed.mdup.bam.RData.2
chr8 110195135 110827847 107186515 111727213 wc-cc ERR2268606_.trimmed.mdup.bam.RData.3
chr12 69116830 69955525 67874479 70893519 wc-cc ERR2268606_.trimmed.mdup.bam.RData.4
chr15 96703058 96950761 95779155 98015185 wc-ww ERR2268606_.trimmed.mdup.bam.RData.5
chr16 34211511 34574227 32916521 35984249 ww-wc ERR2268606_.trimmed.mdup.bam.RData.6
chr16 48504979 48816359 36499322 49402680 wc-ww ERR2268606_.trimmed.mdup.bam.RData.7
chr1 119837483 120451919 119667793 122971664 cc-wc ERR2268607_.trimmed.mdup.bam.RData.1
chr2 112363967 112859119 111947125 241971600 cc-wc ERR2268607_.trimmed.mdup.bam.RData.2
chr2 113098672 113113373 15042 113462423 wc-cc ERR2268607_.trimmed.mdup.bam.RData.3
chr2 128611899 130380796 128350486 131056287 cc-wc ERR2268607_.trimmed.mdup.bam.RData.4
chr2 131098758 131178786 130725476 131558963 wc-cc ERR2268607_.trimmed.mdup.bam.RData.5
chr4 3188523 3835653 2977035 4031575 ww-wc ERR2268607_.trimmed.mdup.bam.RData.6
chr4 19549539 19620644 18943861 19844063 wc-cc ERR2268607_.trimmed.mdup.bam.RData.7
chr7 67203338 67497959 66694643 67607745 cc-wc ERR2268607_.trimmed.mdup.bam.RData.8
chr8 7086517 7371018 6807120 8478939 wc-cc ERR2268607_.trimmed.mdup.bam.RData.9
chr8 12140859 12732915 11729531 13664120 cc-wc ERR2268607_.trimmed.mdup.bam.RData.10
chr11 131418136 131442318 130850270 131726342 wc-ww ERR2268607_.trimmed.mdup.bam.RData.11
chr16 34221957 34571958 34110795 34589658 ww-cc ERR2268607_.trimmed.mdup.bam.RData.12
chr16 46419180 46430818 46389877 48109227 cc-ww ERR2268607_.trimmed.mdup.bam.RData.13
chr18 8790390 8855186 8446519 9326730 wc-cc ERR2268607_.trimmed.mdup.bam.RData.14
chr22 17826629 17834585 10679915 19074015 wc-cc ERR2268607_.trimmed.mdup.bam.RData.15
chrX 73436839 75338113 73049472 156009414 ww-wc ERR2268607_.trimmed.mdup.bam.RData.16
chrX 77151773 79382126 393194 80047656 wc-ww ERR2268607_.trimmed.mdup.bam.RData.17
chr2 31790009 31968646 31485398 34012067 wc-ww ERR2268608_.trimmed.mdup.bam.RData.1
chr2 35010976 35204066 33989179 35274225 ww-wc ERR2268608_.trimmed.mdup.bam.RData.2
chr3 6168133 6331665 5324275 7153051 ww-wc ERR2268608_.trimmed.mdup.bam.RData.3
chr5 135651678 135653216 135314844 136113513 wc-cc ERR2268608_.trimmed.mdup.bam.RData.4
chr5 138330820 138349962 137474622 139082886 cc-wc ERR2268608_.trimmed.mdup.bam.RData.5
chr5 164749006 164857640 163397728 165319784 wc-cc ERR2268608_.trimmed.mdup.bam.RData.6
chr9 38769213 41250797 38418619 61609450 ww-wc ERR2268608_.trimmed.mdup.bam.RData.7
chr16 31580387 34573976 29266050 34588558 wc-cc ERR2268608_.trimmed.mdup.bam.RData.8
chr16 46944237 47019853 37068876 49266567 cc-ww ERR2268608_.trimmed.mdup.bam.RData.9
chr20 23782776 24739020 23578712 64243826 ww-wc ERR2268608_.trimmed.mdup.bam.RData.10
chr20 30857333 31353554 29868757 32111411 wc-ww ERR2268608_.trimmed.mdup.bam.RData.11
chr1 123287568 123755634 121217688 124365425 ww-wc ERR2268609_.trimmed.mdup.bam.RData.1
chr1 149200838 149379812 147123102 150175190 wc-ww ERR2268609_.trimmed.mdup.bam.RData.2
chr3 89522122 91734947 87089770 93470659 cc-ww ERR2268609_.trimmed.mdup.bam.RData.3
chr3 93470813 95330229 93470602 97083259 ww-cc ERR2268609_.trimmed.mdup.bam.RData.4
chr4 173060651 173083813 172336906 173449105 wc-ww ERR2268609_.trimmed.mdup.bam.RData.5
chr6 87746904 87781042 87185178 88510757 wc-cc ERR2268609_.trimmed.mdup.bam.RData.6
chr6 90191308 90522767 88394734 90787696 cc-wc ERR2268609_.trimmed.mdup.bam.RData.7
chr7 106471780 106866130 106124713 108518549 cc-wc ERR2268609_.trimmed.mdup.bam.RData.8
chr7 123401722 123548287 123003930 124913917 wc-cc ERR2268609_.trimmed.mdup.bam.RData.9
chr7 127443195 127518334 125319612 128012628 cc-wc ERR2268609_.trimmed.mdup.bam.RData.10
chr8 7334255 7484229 6790942 8462208 ww-wc ERR2268609_.trimmed.mdup.bam.RData.11
chr8 11883946 11970701 11419134 12844481 wc-ww ERR2268609_.trimmed.mdup.bam.RData.12
chr8 83701197 83710845 83407017 84245581 ww-wc ERR2268609_.trimmed.mdup.bam.RData.13
chr9 37645935 38990692 37331830 41080070 ww-wc ERR2268609_.trimmed.mdup.bam.RData.14
chr9 64131539 68680259 61581974 68862278 wc-ww ERR2268609_.trimmed.mdup.bam.RData.15
chr11 10523117 10638231 10319698 10977557 cc-wc ERR2268609_.trimmed.mdup.bam.RData.16
chr13 31189052 32369505 30970127 114233985 cc-wc ERR2268609_.trimmed.mdup.bam.RData.17
chr13 33445463 35273132 16018663 35875523 wc-cc ERR2268609_.trimmed.mdup.bam.RData.18
chr15 48087048 49873777 47937139 101636770 cc-wc ERR2268609_.trimmed.mdup.bam.RData.19
chr15 51254518 51671470 17011022 52154325 wc-cc ERR2268609_.trimmed.mdup.bam.RData.20
chr16 34242023 34582241 31777704 34593443 cc-ww ERR2268609_.trimmed.mdup.bam.RData.21
chr16 46400948 47602974 34594863 48799580 ww-cc ERR2268609_.trimmed.mdup.bam.RData.22
chr1 119505097 122536106 119166811 123783722 cc-wc ERR2268610_.trimmed.mdup.bam.RData.1
chr1 143594682 146572141 124275237 147443380 wc-ww ERR2268610_.trimmed.mdup.bam.RData.2
chr1 149038768 151930278 145828820 153022633 ww-cc ERR2268610_.trimmed.mdup.bam.RData.3
chr2 146372620 146436670 145941740 147032093 ww-wc ERR2268610_.trimmed.mdup.bam.RData.4
chr3 9740705 9797834 8472781 10806212 cc-wc ERR2268610_.trimmed.mdup.bam.RData.5
chr8 15341999 15486271 14524394 16321891 cc-wc ERR2268610_.trimmed.mdup.bam.RData.6
chr9 62144428 62813133 41469058 68610877 ww-wc ERR2268610_.trimmed.mdup.bam.RData.7
chr14 61097874 61495315 60004190 63093972 wc-ww ERR2268610_.trimmed.mdup.bam.RData.8
chr14 78213930 78243868 77875342 78393583 ww-wc ERR2268610_.trimmed.mdup.bam.RData.9
chrX 5029653 6360171 98962 6931853 wc-ww ERR2268610_.trimmed.mdup.bam.RData.10
chr2 126531063 130152940 123045308 131399587 ww-cc ERR2268611_.trimmed.mdup.bam.RData.1
chr2 131459422 134083292 130302545 136506959 cc-ww ERR2268611_.trimmed.mdup.bam.RData.2
chr6 101303542 101652384 100265812 103052600 wc-ww ERR2268611_.trimmed.mdup.bam.RData.3
chr7 141755361 142543387 140604105 142875196 wc-cc ERR2268611_.trimmed.mdup.bam.RData.4
chr8 6979790 7358973 6109128 8830771 cc-wc ERR2268611_.trimmed.mdup.bam.RData.5
chr8 11866656 12702456 11497031 13368290 wc-cc ERR2268611_.trimmed.mdup.bam.RData.6
chr8 90533071 90874505 90228917 91128237 cc-wc ERR2268611_.trimmed.mdup.bam.RData.7
chr10 90456823 90481390 90198009 92074938 wc-ww ERR2268611_.trimmed.mdup.bam.RData.8
chr10 95472543 95558327 94494388 95816185 ww-wc ERR2268611_.trimmed.mdup.bam.RData.9
chr11 114285576 114350203 113900143 115165214 wc-cc ERR2268611_.trimmed.mdup.bam.RData.10
chr12 98943913 99011827 98602290 100046028 wc-cc ERR2268611_.trimmed.mdup.bam.RData.11
chr16 31154824 32933547 27127319 36938095 cc-ww ERR2268611_.trimmed.mdup.bam.RData.12
chr16 46401507 47979739 37666646 49685138 ww-cc ERR2268611_.trimmed.mdup.bam.RData.13
chr17 43196934 43387375 42061553 44682030 wc-cc ERR2268611_.trimmed.mdup.bam.RData.14
chr1 82824387 83073603 82278345 85207948 wc-cc ERR2268612_.trimmed.mdup.bam.RData.1
chr1 91280332 91377708 89578298 91782235 cc-wc ERR2268612_.trimmed.mdup.bam.RData.2
chr3 89419899 91223166 86413412 93470691 cc-ww ERR2268612_.trimmed.mdup.bam.RData.3
chr3 93470804 95543476 93470602 97821829 ww-cc ERR2268612_.trimmed.mdup.bam.RData.4
chr3 156877902 156982300 156186651 157606629 cc-wc ERR2268612_.trimmed.mdup.bam.RData.5
chr5 42336902 42523825 41909066 44188414 cc-wc ERR2268612_.trimmed.mdup.bam.RData.6
chr8 7154860 8242386 6238689 8581719 wc-ww ERR2268612_.trimmed.mdup.bam.RData.7
chr8 12622936 12725450 11885385 13552112 ww-wc ERR2268612_.trimmed.mdup.bam.RData.8
chr16 31434132 34571795 31231515 34592868 ww-cc ERR2268612_.trimmed.mdup.bam.RData.9
chr16 46401558 47033169 36337124 48286316 cc-ww ERR2268612_.trimmed.mdup.bam.RData.10
chr20 33158142 33576792 32415942 34349928 cc-wc ERR2268612_.trimmed.mdup.bam.RData.11
chr21 15635979 15782244 10269906 16670028 wc-cc ERR2268612_.trimmed.mdup.bam.RData.12
chrX 133167883 133334427 129251021 137361893 ww-cc ERR2268612_.trimmed.mdup.bam.RData.13
chrY 12469310 13588567 6079953 13949804 wc-cc ERR2268612_.trimmed.mdup.bam.RData.14
chr1 119416898 120489853 118849162 124613348 cc-wc ERR2268613_.trimmed.mdup.bam.RData.1
chr1 148560244 150759716 145977638 151537032 wc-cc ERR2268613_.trimmed.mdup.bam.RData.2
chr2 48528543 49110493 48056561 49317194 wc-cc ERR2268613_.trimmed.mdup.bam.RData.3
chr2 129898385 129995693 129261106 131789095 cc-wc ERR2268613_.trimmed.mdup.bam.RData.4
chr3 158760034 158928650 158613595 159386721 ww-wc ERR2268613_.trimmed.mdup.bam.RData.5
chr5 133859930 133948243 133521662 135154537 wc-ww ERR2268613_.trimmed.mdup.bam.RData.6
chr6 94258989 94372373 93109728 94943089 wc-cc ERR2268613_.trimmed.mdup.bam.RData.7
chr8 6746737 7072350 6430439 9129401 wc-cc ERR2268613_.trimmed.mdup.bam.RData.8
chr8 11919093 12566009 11032939 12942677 cc-wc ERR2268613_.trimmed.mdup.bam.RData.9
chr10 30990053 31300231 30183340 31897462 wc-cc ERR2268613_.trimmed.mdup.bam.RData.10
chr11 38719215 39949682 38076660 41421253 cc-wc ERR2268613_.trimmed.mdup.bam.RData.11
chr12 51525726 51748410 50753606 52319542 wc-ww ERR2268613_.trimmed.mdup.bam.RData.12
chr12 55419456 56322286 54660051 57049850 ww-wc ERR2268613_.trimmed.mdup.bam.RData.13
chr20 25098719 28650780 24516519 29209880 cc-wc ERR2268613_.trimmed.mdup.bam.RData.14
chr20 32012762 32877972 169651 33064628 wc-cc ERR2268613_.trimmed.mdup.bam.RData.15
chrX 64567371 64612733 56602964 68127586 cc-ww ERR2268613_.trimmed.mdup.bam.RData.16
chr1 118996981 120466220 116199251 124995551 cc-ww ERR2268614_.trimmed.mdup.bam.RData.1
chr1 149106662 151307327 145816655 154886428 ww-cc ERR2268614_.trimmed.mdup.bam.RData.2
chr2 33216973 33444101 31935866 33828085 wc-ww ERR2268614_.trimmed.mdup.bam.RData.3
chr4 51892817 51923788 48429860 53443387 ww-wc ERR2268614_.trimmed.mdup.bam.RData.4
chr6 6031056 6033961 5235926 8337478 wc-cc ERR2268614_.trimmed.mdup.bam.RData.5
chr6 10174452 10363421 8597203 11551344 cc-wc ERR2268614_.trimmed.mdup.bam.RData.6
chr8 6329501 6382877 5860900 8733312 wc-cc ERR2268614_.trimmed.mdup.bam.RData.7
chr8 11842399 12135735 11354171 14601645 cc-wc ERR2268614_.trimmed.mdup.bam.RData.8
chr8 31042101 31944391 30132301 32617755 wc-cc ERR2268614_.trimmed.mdup.bam.RData.9
chr9 68690464 68801663 64903045 69492682 ww-wc ERR2268614_.trimmed.mdup.bam.RData.10
chr12 15088961 15686113 14812921 17080984 ww-wc ERR2268614_.trimmed.mdup.bam.RData.11
chr16 28126937 30960964 27191463 46505844 cc-wc ERR2268614_.trimmed.mdup.bam.RData.12
chr16 46400909 47854972 34206290 48374519 wc-cc ERR2268614_.trimmed.mdup.bam.RData.13
chrX 55247107 55745330 47039064 64122451 cc-ww ERR2268614_.trimmed.mdup.bam.RData.14
chr1 216698052 218151152 211150396 220144348 wc-cc ERR2268615_.trimmed.mdup.bam.RData.1
chr4 22746783 23075728 20869929 27656246 wc-ww ERR2268615_.trimmed.mdup.bam.RData.2
chr6 33933705 35845003 30864476 38878552 cc-wc ERR2268615_.trimmed.mdup.bam.RData.3
chr7 90347992 91982814 88084871 94862002 wc-ww ERR2268615_.trimmed.mdup.bam.RData.4
chr7 109127845 109453380 94693655 112733901 ww-wc ERR2268615_.trimmed.mdup.bam.RData.5
chr11 20581161 21718667 18923575 24115753 wc-cc ERR2268615_.trimmed.mdup.bam.RData.6
chr2 58627317 63317243 56941806 66186912 ww-wc ERR2268616_.trimmed.mdup.bam.RData.1
chr5 19796102 20420122 3827810 21421052 wc-ww ERR2268616_.trimmed.mdup.bam.RData.2
chr6 57400245 57825828 55649852 66783871 ww-wc ERR2268616_.trimmed.mdup.bam.RData.3
chr9 101138689 102093751 98693961 126158073 wc-ww ERR2268617_.trimmed.mdup.bam.RData
chr4 144091232 145472446 141202015 147530790 ww-wc ERR2268619_.trimmed.mdup.bam.RData.1
chr6 22984065 24107114 20271461 29093328 wc-cc ERR2268619_.trimmed.mdup.bam.RData.2
chr2 136387352 137351719 131468568 140103681 wc-cc ERR2268620_.trimmed.mdup.bam.RData.1
chr5 25042172 27217186 6107766 30835598 wc-cc ERR2268620_.trimmed.mdup.bam.RData.2
